Date;Close;High;Low;Open;Log_Returns
8/11/2023;1702.58;1710.89;1694.4;1703.64;-0.00027014170858607166
8/10/2023;1707.56;1707.61;1707.56;1707.61;0.0029207032791382795
8/09/2023;1715.25;1715.25;1715.14;1715.14;0.00449339165117847
8/08/2023;1723.85;1723.87;1723.85;1723.87;0.005001318906756083
8/07/2023;1689.07;1689.07;1688.78;1688.79;-0.020382079886961828
8/04/2023;1684.23;1700.27;1672.07;1693.15;-0.0028695955422165464
8/03/2023;1691.64;1692.22;1691.64;1692.22;0.004389986522256544
8/02/2023;1694.59;1694.59;1694.54;1694.54;0.0017423510785134998
8/01/2023;1730.05;1730.72;1730.05;1730.72;0.020709486158933536
07/31/2023;1704.15;1704.26;1704.07;1704.07;-0.015083857124258273
07/28/2023;1712.2;1722.03;1699.47;1710.99;0.004712640624362006
07/27/2023;1705.34;1705.49;1705.34;1705.49;-0.004014588981259217
07/26/2023;1711.39;1711.39;1711.17;1711.17;0.0035414014704219727
07/25/2023;1700.01;1700.01;1699.73;1699.73;-0.0066717724176004215
07/24/2023;1698.54;1698.71;1698.54;1698.71;-0.0008650748652651104
07/21/2023;1743.42;1750.58;1732.12;1740.34;0.026079642833633225
07/20/2023;1734.78;1735.2;1734.78;1735.2;-0.004968097160039746
07/19/2023;1737.18;1737.35;1737.0;1737.35;0.001382504626933439
07/18/2023;1741.13;1741.13;1740.43;1740.43;0.0022712188953744952
07/17/2023;1755.92;1755.92;1755.66;1755.66;0.008458608360116686
07/14/2023;1760.89;1843.03;1741.95;1815.3;0.0028264269657152863
07/13/2023;1833.03;1833.03;1831.55;1831.55;0.04015097228146895
7/12/2023;1749.84;1750.03;1749.84;1750.03;-0.04644598015160023
7/11/2023;1757.28;1757.33;1757.28;1757.32;0.004242803873751241
7/10/2023;1753.33;1753.41;1753.33;1753.41;-0.0022503221188815065
7/07/2023;1745.73;1753.85;1718.89;1741.07;-0.004344030654734527
7/06/2023;1724.53;1724.58;1724.46;1724.58;-0.012218256694071696
7/05/2023;1766.64;1766.79;1766.64;1766.79;0.024124887846212254
7/03/2023;1787.77;1813.74;1778.99;1805.73;0.011889595693907361
06/30/2023;1775.11;1793.69;1702.86;1786.83;-0.007106640292140088
06/29/2023;1744.78;1745.18;1744.78;1745.18;-0.0172339196304249
06/28/2023;1723.9;1723.9;1723.42;1723.42;-0.012039307288969583
06/27/2023;1751.65;1751.65;1751.17;1751.31;0.015969034948884235
06/26/2023;1737.22;1737.38;1737.22;1737.38;-0.008272066476237004
06/23/2023;1754.28;1800.09;1716.92;1731.63;0.009772381937944543
06/22/2023;1728.12;1728.12;1727.98;1728.05;-0.015024403914233297
06/21/2023;1739.41;1739.41;1738.64;1738.64;0.006511862850735474
06/20/2023;1635.67;1637.67;1635.67;1637.67;-0.0614934689232761
06/16/2023;1560.0;1571.23;1531.13;1540.32;-0.0473666850811681
06/15/2023;1486.81;1486.81;1486.23;1486.23;-0.048052935988920686
06/14/2023;1471.17;1471.44;1471.17;1471.44;-0.010574882689589348
06/13/2023;1528.17;1528.21;1528.17;1528.19;0.038012938517345427
6/12/2023;1530.0;1530.0;1529.76;1529.76;0.001196794304062987
6/09/2023;1579.46;1597.81;1571.87;1592.87;0.03181528106522005
6/08/2023;1582.37;1582.37;1582.19;1582.26;0.001840706693047063
6/07/2023;1576.11;1576.15;1575.97;1576.15;-0.003963937208303342
6/06/2023;1624.33;1624.52;1624.33;1624.45;0.03013563711289749
6/05/2023;1544.3;1545.11;1544.3;1544.83;-0.050524689820387284
6/02/2023;1632.46;1635.59;1588.92;1622.15;0.055517346324354254
6/01/2023;1598.96;1599.34;1598.96;1599.34;-0.020734661667023344
05/31/2023;1628.6;1629.07;1628.6;1629.07;0.018367332146744648
05/30/2023;1648.99;1648.99;1648.63;1648.63;0.012442229226797519
05/26/2023;1640.56;1681.73;1636.82;1679.43;-0.005125332312314129
05/25/2023;1574.39;1574.47;1574.38;1574.47;-0.04116975129571319
05/24/2023;1563.7;1563.7;1563.31;1563.31;-0.006813087802336525
05/23/2023;1617.17;1617.17;1617.1;1617.1;0.03362290016383559
05/22/2023;1594.8;1594.8;1594.2;1594.2;-0.01392937150610026
05/19/2023;1594.06;3344.09;1583.08;1594.79;-0.00046411571112138814
05/18/2023;1590.13;1590.59;1590.13;1590.58;-0.0024684469177608586
05/17/2023;1617.99;1617.99;1617.86;1617.95;0.017368864251304347
05/16/2023;1599.43;1599.49;1598.86;1598.86;-0.01153732237385581
05/15/2023;1611.8;1611.8;1611.63;1611.63;0.007704251134644542
5/12/2023;1587.91;1595.04;1531.2;1561.08;-0.014932880752394179
5/11/2023;1589.81;1589.84;1589.62;1589.62;0.0011958260805965094
5/10/2023;1625.28;1625.28;1625.24;1625.27;0.022065596394266973
5/09/2023;1639.14;1639.14;1637.2;1637.2;0.008491605420812117
5/08/2023;1628.71;1628.71;1628.62;1628.62;-0.0063834236068751994
5/05/2023;1748.24;1756.14;1692.27;1705.15;0.07082127713507981
5/04/2023;1692.36;1692.54;1692.27;1692.54;-0.03248556306974785
5/03/2023;1705.34;1705.34;1705.15;1705.15;0.007640499834977124
5/02/2023;1679.62;1679.62;1679.43;1679.43;-0.01519692699093596
5/01/2023;1648.13;1648.13;1647.84;1647.84;-0.018926265482766755
04/28/2023;1719.1;1731.27;1695.41;1714.93;0.042159586194024296
04/27/2023;1721.0;1721.0;1720.22;1720.43;0.0011046191640916904
04/26/2023;1726.16;1727.54;1725.96;1727.54;0.0029937710195903694
04/25/2023;1673.5;1675.34;1673.5;1675.34;-0.030982046579748408
04/24/2023;1626.84;1626.87;1626.37;1626.37;-0.028277758772083033
04/21/2023;1617.94;1692.87;1610.38;1675.37;-0.005485747766740127
04/20/2023;1677.51;1679.5;1677.51;1679.5;0.036156815967373516
04/19/2023;1714.45;1714.45;1713.0;1713.0;0.021781778376505342
04/18/2023;1815.13;1815.13;1814.92;1814.92;0.0570647610218944
04/17/2023;1770.23;1770.52;1770.23;1770.52;-0.025047608849557347
04/14/2023;1818.06;1847.43;1787.32;1827.91;0.02666051686438307
04/13/2023;1795.22;1795.5;1795.22;1795.5;-0.012642421406874159
4/12/2023;1749.19;1749.19;1748.98;1748.98;-0.025974753463012975
4/11/2023;1759.72;1759.72;1758.4;1758.4;0.006001881843535446
4/10/2023;1737.56;1737.63;1737.56;1737.6;-0.012672875249986325
4/06/2023;1650.55;1665.73;1642.55;1660.9;-0.051373264532072534
4/05/2023;1672.33;1672.52;1672.33;1672.35;0.013109297906368368
4/04/2023;1670.35;1670.35;1669.98;1669.98;-0.0011846783009868752
4/03/2023;1633.95;1633.95;1633.62;1633.62;-0.02203278909356409
03/31/2023;1670.81;1674.74;1616.41;1645.83;0.02230814256535612
03/30/2023;1643.71;1644.26;1643.71;1643.82;-0.016352656732697278
03/29/2023;1656.12;1656.42;1656.12;1656.42;0.00752163505872586
03/28/2023;1604.76;1604.97;1604.49;1604.49;-0.031503304415243384
03/27/2023;1579.54;1579.7;1579.47;1579.7;-0.015840547281455713
03/24/2023;1602.93;1661.43;1581.67;1632.81;0.014699539142552143
03/23/2023;1659.09;1659.26;1659.04;1659.26;0.034436054733109324
03/22/2023;1601.77;1601.97;1601.73;1601.73;-0.035159991482671904
03/21/2023;1646.85;1647.59;1646.85;1647.59;0.027755104564611634
03/20/2023;1620.58;1621.66;1620.58;1621.66;-0.01608026250660984
03/17/2023;1605.67;1606.91;1477.93;1572.17;-0.009242994901383932
03/16/2023;1481.49;1481.49;1481.38;1481.48;-0.08049277686564413
03/15/2023;1455.61;1455.61;1454.54;1454.54;-0.017623281341570884
03/14/2023;1467.85;1470.75;1466.67;1470.75;0.008373688383591121
03/13/2023;1453.8;1454.17;1453.8;1454.07;-0.009617927066698404
3/10/2023;1224.28;1228.36;1182.45;1224.24;-0.17182790196948958
3/09/2023;1212.48;1212.48;1211.07;1211.07;-0.009685067250809556
3/08/2023;1315.25;1315.25;1315.01;1315.01;0.08135891278068065
3/07/2023;1344.29;1344.7;1344.29;1344.7;0.021839231005881667
3/06/2023;1356.36;1356.56;1356.36;1356.56;0.008938648373841555
3/03/2023;1351.01;1358.84;1338.69;1352.87;-0.003952180133334918
3/02/2023;1381.23;1383.0;1380.8;1383.0;0.02212194566591782
3/01/2023;1425.67;1425.67;1425.34;1425.6;0.03166747212028725
02/28/2023;1396.03;1396.03;1395.35;1395.35;-0.021009384580751744
02/27/2023;1413.11;1413.15;1413.11;1413.12;0.012160455140914074
02/24/2023;1398.19;1450.05;1380.8;1430.9;-0.01061440620400277
02/23/2023;1448.42;1448.42;1447.94;1448.1;0.03529476413671973
02/22/2023;1449.05;1449.35;1449.05;1449.35;0.00043486214520106715
02/21/2023;1462.29;1462.57;1462.23;1462.23;0.009095530770837032
02/17/2023;1490.89;1508.65;1447.96;1448.46;0.019369557001459696
02/16/2023;1433.69;1433.69;1433.09;1433.09;-0.03912171678588421
02/15/2023;1478.67;1478.9;1478.67;1478.9;0.030891494814741922
02/14/2023;1340.25;1340.25;1340.19;1340.19;-0.09828687137509796
02/13/2023;1307.13;1307.14;1307.1;1307.14;-0.025022269607341503
2/10/2023;1306.83;1331.98;1299.22;1322.62;-0.00022953679575608843
2/09/2023;1324.95;1325.29;1324.7;1325.29;0.013770365554701548
2/08/2023;1402.01;1402.01;1401.88;1401.92;0.05653219837746487
2/07/2023;1424.93;1425.24;1424.93;1425.01;0.0162157684524531
2/06/2023;1389.27;1389.27;1389.06;1389.06;-0.02534426037579012
2/03/2023;1426.48;1439.54;1407.65;1413.8;0.02643144191241257
2/02/2023;1426.06;1426.26;1426.06;1426.26;-0.00029447440038361073
2/01/2023;1455.12;1455.27;1455.12;1455.27;0.02017297460617729
01/31/2023;1385.37;1386.61;1385.33;1386.61;-0.049121119473382505
01/30/2023;1370.35;1370.41;1370.18;1370.18;-0.010901070311518163
01/27/2023;1390.74;1413.91;1357.93;1375.19;0.014769797917956524
01/26/2023;1378.31;1379.43;1378.31;1379.43;-0.008977868576049392
01/25/2023;1400.0;1400.06;1399.77;1399.77;0.01561412561475874
01/24/2023;1341.22;1341.22;1340.42;1340.74;-0.04289258910337218
01/23/2023;1392.84;1393.03;1392.65;1392.65;0.03776518066855372
01/20/2023;1387.9;1391.35;1281.8;1292.75;-0.0035530148067373676
01/19/2023;1296.21;1296.21;1295.98;1295.98;-0.06834719153911985
01/18/2023;1272.04;1272.22;1272.01;1272.22;-0.018822710876158565
01/17/2023;1304.61;1304.61;1304.32;1304.34;0.02528223457083326
01/13/2023;1306.76;1319.98;1269.68;1300.53;0.0016466456195790386
1/12/2023;1162.39;1162.46;1162.39;1162.46;-0.11707256080843124
1/11/2023;1137.31;1137.73;1137.31;1137.73;-0.021812405421984055
1/10/2023;1088.19;1088.41;1088.15;1088.41;-0.04415005938413805
1/09/2023;1075.46;1076.02;1075.46;1076.02;-0.011767288509948905
1/06/2023;1049.79;1051.7;1028.07;1035.11;-0.024158332863523937
1/05/2023;1039.84;1039.84;1039.73;1039.73;-0.009523289002863245
1/04/2023;1039.63;1039.72;1039.63;1039.69;-0.00020197454227630093
1/03/2023;1026.69;1026.69;1026.47;1026.47;-0.012524845289785105
12/30/2022;1023.37;1027.12;1009.7;1010.92;-0.003238932423852895
12/29/2022;1012.85;1012.92;1012.85;1012.92;-0.010332963630308918
12/28/2022;1008.46;1008.46;1008.37;1008.37;-0.0043437245177831915
12/27/2022;1021.15;1021.15;1020.53;1020.53;0.012505028421134703
12/23/2022;1030.71;1032.85;1026.0;1028.24;0.009318441976688472
12/22/2022;1026.34;1026.34;1026.18;1026.2;-0.004248809289101742
12/21/2022;1027.3;1027.3;1027.19;1027.29;0.0009349253714640931
12/20/2022;1026.9;1026.95;1026.68;1026.68;-0.0003894460179685315
12/19/2022;1002.96;1003.06;1002.96;1003.06;-0.023588927396479786
12/16/2022;1004.75;1076.59;1001.83;1033.41;0.001783126521540787
12/15/2022;1069.04;1069.04;1068.82;1068.82;0.06202229514349488
12/14/2022;1095.77;1095.77;1095.7;1095.74;0.024696262998122127
12/13/2022;1099.99;1099.99;1099.37;1099.37;0.00384377636512091
12/12/2022;1060.54;1060.6;1060.49;1060.6;-0.0365228764850993
12/09/2022;1059.16;1076.38;1054.93;1064.27;-0.0013020712317495
12/08/2022;1070.89;1072.03;1070.31;1070.31;0.011013937303980474
12/07/2022;1036.96;1037.45;1036.96;1037.45;-0.032196722743774275
12/06/2022;1057.19;1057.3;1056.96;1057.3;0.019321089057827232
12/05/2022;1058.59;1058.65;1058.59;1058.61;0.0013233892033434737
12/02/2022;1065.34;1066.53;1051.14;1054.35;0.006356163080176733
12/01/2022;1059.08;1059.18;1059.08;1059.18;-0.005893390307511587
11/30/2022;1065.2;1065.35;1065.2;1065.3;0.005761968226535536
11/29/2022;1049.49;1049.49;1049.0;1049.35;-0.014858243071316304
11/28/2022;994.4;994.46;994.4;994.41;-0.053920070671959544
11/25/2022;1017.32;1020.64;1002.21;1013.43;0.022787457293955073
11/23/2022;1021.91;1029.86;1010.93;1014.06;0.004501706773143832
11/22/2022;981.91;981.95;981.9;981.95;-0.03992904980372516
11/21/2022;958.48;958.48;958.22;958.22;-0.024150958128231297
11/18/2022;1020.2;1039.84;1014.88;1028.61;0.06240526915718263
11/17/2022;1033.01;1033.32;1033.01;1033.32;0.012478184126066567
11/16/2022;1026.54;1026.78;1026.54;1026.73;-0.0062829465502806025
11/15/2022;1039.94;1040.4;1039.94;1040.4;0.012969095098848653
11/14/2022;1028.94;1029.19;1028.82;1029.19;-0.010633873067350143
11/11/2022;1048.08;1082.5;1007.2;1071.49;0.018430772749304394
11/10/2022;1080.01;1080.19;1080.01;1080.19;0.03001038148924287
11/09/2022;981.71;981.71;980.95;980.95;-0.09542963027673601
11/08/2022;1122.42;1123.51;1122.42;1123.51;0.1339463985309464
11/07/2022;1285.18;1285.22;1285.13;1285.22;0.1354117177514818
11/04/2022;1328.74;1336.73;1257.58;1292.91;0.03333233841730932
11/03/2022;1260.06;1260.06;1259.92;1259.92;-0.05307178589826766
11/02/2022;1250.96;1250.98;1250.96;1250.98;-0.0072480823241369745
11/01/2022;1276.79;1277.05;1276.79;1276.85;0.02043785904941794
10/31/2022;1273.75;1274.04;1273.69;1274.04;-0.002383810047738355
10/28/2022;1275.84;1285.02;1231.83;1244.69;0.0016394796560555956
10/27/2022;1256.53;1289.55;1248.56;1281.18;-0.015250831648763855
10/26/2022;1284.26;1284.37;1284.12;1284.37;0.021828723418737452
10/25/2022;1232.93;1232.93;1232.03;1232.03;-0.040789226510783774
10/24/2022;1165.59;1165.83;1165.59;1165.83;-0.056166053880464764
10/21/2022;1148.24;1152.76;1116.43;1122.06;-0.014997061308590279
10/20/2022;1136.34;1136.53;1136.34;1136.53;-0.010417763987426047
10/19/2022;1143.72;1143.72;1143.31;1143.49;0.006473536461835951
10/18/2022;1157.11;1157.11;1156.87;1156.87;0.011639409402806144
10/17/2022;1176.93;1176.93;1176.61;1176.61;0.016983836114289348
10/14/2022;1144.02;1189.76;1142.07;1187.21;-0.028360977950222067
10/13/2022;1156.55;1156.55;1155.74;1155.74;0.010893060327901648
10/12/2022;1147.95;1148.01;1147.91;1147.91;-0.007463692708270024
10/11/2022;1142.06;1142.5;1142.06;1142.39;-0.0051440936836771554
10/10/2022;1139.25;1139.25;1138.91;1138.91;-0.0024634980963708273
10/07/2022;1176.83;1203.96;1163.65;1175.37;0.032454231680297
10/06/2022;1203.11;1203.29;1203.11;1203.24;0.02208548804167232
10/05/2022;1212.59;1212.7;1212.59;1212.7;0.007848696995127878
10/04/2022;1209.93;1210.11;1209.89;1210.11;-0.002196061183419086
10/03/2022;1176.53;1177.68;1176.53;1177.68;-0.02799307847283998
09/30/2022;1164.49;1211.26;1157.98;1162.27;-0.01028620529386235
09/29/2022;1174.4;1174.4;1173.89;1174.32;0.008474155949283692
09/28/2022;1174.38;1174.39;1174.25;1174.39;-1,70E+11
09/27/2022;1164.0;1164.86;1164.0;1164.86;-0.008877999451104379
09/26/2022;1167.37;1167.37;1166.74;1166.74;0.0028910060155023926
09/23/2022;1153.74;1179.18;1115.85;1139.56;-0.011744515916334674
09/22/2022;1167.16;1167.3;1166.43;1166.43;0.011564608182815619
09/21/2022;1105.6;1105.6;1104.56;1104.56;-0.054185273559961035
09/20/2022;1147.82;1147.86;1146.92;1146.92;0.03747631714748821
09/19/2022;1181.16;1181.49;1181.07;1181.07;0.02863251526822678
09/16/2022;1211.73;1227.82;1185.25;1213.79;0.025552084105482244
09/15/2022;1221.08;1221.08;1220.73;1220.73;0.007686622495276552
09/14/2022;1286.75;1286.83;1284.96;1284.96;0.05238394650298489
09/13/2022;1264.26;1264.26;1263.87;1263.87;-0.017632688776092732
9/12/2022;1373.45;1373.45;1372.28;1372.84;0.08283885176683142
9/09/2022;1350.8;1356.78;1247.31;1345.33;-0.016628813012189908
9/08/2022;1251.1;1251.15;1250.93;1250.93;-0.07667384518805834
9/07/2022;1245.35;1245.55;1245.35;1245.55;-0.004606549434641746
9/06/2022;1192.57;1193.29;1192.57;1193.29;-0.043305972639362526
9/02/2022;1254.8;1264.82;1239.88;1256.4;0.05086555506717303
9/01/2022;1261.85;1262.17;1261.85;1262.17;0.0056027007663088544
08/31/2022;1255.57;1256.71;1255.57;1256.71;-0.004989245360016033
08/30/2022;1247.88;1248.85;1247.88;1248.24;-0.006143541262674126
08/29/2022;1257.52;1257.72;1256.9;1256.9;0.007695415959840785
08/26/2022;1278.02;1367.93;1270.65;1347.49;0.016170477847315463
08/25/2022;1349.52;1349.57;1349.45;1349.45;0.05443696838475809
08/24/2022;1336.3;1336.36;1336.23;1336.36;-0.009844372865040776
08/23/2022;1335.08;1335.08;1334.94;1335.04;-0.000913385654469093
08/22/2022;1333.17;1333.17;1331.32;1331.32;-0.0014316502023659402
08/19/2022;1325.05;1449.39;1314.79;1355.13;-0.006109370372780334
08/18/2022;1445.77;1445.77;1445.41;1445.77;0.08719185703559819
08/17/2022;1463.36;1463.6;1463.1;1463.6;0.012093109876692319
08/16/2022;1503.29;1504.17;1503.29;1504.09;0.02692087810977754
08/15/2022;1507.24;1507.24;1506.64;1506.88;0.0026241241686019525
8/12/2022;1524.09;1535.37;1486.84;1500.51;0.011117346872947112
8/11/2022;1503.01;1503.39;1502.54;1502.54;-0.013927746530229159
8/10/2022;1499.59;1499.59;1499.3;1499.3;-0.0022780266961836887
8/09/2022;1420.15;1420.15;1419.42;1419.42;-0.05442923757533798
8/08/2022;1476.55;1476.83;1476.12;1476.83;0.03894578565859716
8/05/2022;1427.5;1437.71;1399.09;1412.35;-0.03378362294769791
8/04/2022;1380.51;1380.72;1380.51;1380.72;-0.03347166643392836
8/03/2022;1400.74;1400.94;1399.68;1399.68;0.014547672291012923
8/02/2022;1384.12;1385.96;1384.12;1385.96;-0.011936109766001663
8/01/2022;1415.91;1416.58;1415.91;1416.58;0.02270787529040385
07/29/2022;1460.36;1480.74;1425.6;1430.82;0.03091054673849248
07/28/2022;1447.11;1448.2;1447.11;1448.2;-0.009114516557604889
07/27/2022;1387.23;1387.82;1387.23;1387.82;-0.04225951100252919
07/26/2022;1272.65;1272.65;1272.1;1272.1;-0.08620761241988618
07/25/2022;1262.99;1263.31;1262.82;1263.31;-0.007619415007351415
07/22/2022;1356.57;1427.02;1345.86;1420.25;0.0714775294958845
07/21/2022;1393.67;1394.04;1393.16;1394.04;0.026981100299241192
07/20/2022;1380.37;1380.37;1380.05;1380.05;-0.009588976301274926
07/19/2022;1385.85;1386.67;1385.85;1386.67;0.003962090628240349
07/18/2022;1367.07;1367.07;1365.86;1365.86;-0.013643906349271696
07/15/2022;1206.23;1229.24;1169.34;1206.3;-0.12516997023073204
07/14/2022;1171.81;1172.92;1171.81;1172.92;-0.028950231251083508
07/13/2022;1141.11;1142.03;1141.11;1142.03;-0.026548089077700534
7/12/2022;1086.68;1087.3;1086.68;1087.3;-0.048874296320057006
7/11/2022;1122.49;1122.49;1121.77;1121.77;0.03242225533473908
7/08/2022;1238.62;1278.41;1205.11;1215.3;0.09844842474587573
7/07/2022;1234.2;1234.32;1234.2;1234.32;-0.0035748697496672125
7/06/2022;1174.82;1174.95;1174.82;1174.86;-0.0493080425330836
7/05/2022;1144.5;1144.57;1144.47;1144.57;-0.026147083961261513
7/01/2022;1139.44;1143.58;1078.09;1095.34;-0.004430946766290631
06/30/2022;1152.69;1158.62;1138.1;1138.1;0.011561427658890035
06/29/2022;1133.84;1134.4;1133.84;1134.4;-0.01648823942657098
06/28/2022;1157.31;1157.61;1157.31;1157.61;0.02048824475991703
06/27/2022;1193.82;1194.35;1193.82;1194.35;0.031059903200644518
06/24/2022;1226.69;1236.06;1173.44;1210.53;0.027161235233874863
06/23/2022;1188.57;1189.14;1188.47;1188.47;-0.03156858121694469
06/22/2022;1140.29;1141.92;1140.29;1141.92;-0.041468287833311676
06/21/2022;1163.13;1163.16;1163.13;1163.16;0.019832031148550797
06/17/2022;1141.91;1188.64;1120.82;1163.56;-0.01841234814785633
06/16/2022;1140.81;1140.84;1140.79;1140.84;-0.000963762603511248
06/15/2022;1270.76;1270.76;1270.11;1270.11;0.10787661026451838
06/14/2022;1235.84;1236.75;1235.13;1236.75;-0.0278642458644369
06/13/2022;1245.92;1246.75;1243.71;1243.71;0.008123312028581136
6/10/2022;1659.24;1741.25;1642.58;1692.09;0.2864854533598509
6/09/2022;1712.33;1712.52;1711.97;1712.52;0.03149534994726085
6/08/2022;1727.11;1727.89;1727.11;1727.89;0.008594475250013006
6/07/2022;1785.63;1785.63;1785.05;1785.05;0.033321802735323515
6/06/2022;1761.51;1761.51;1760.34;1760.34;-0.01359989837609912
6/03/2022;1714.92;1766.17;1682.88;1699.2;-0.026804963463321344
6/02/2022;1754.64;1755.03;1754.49;1754.49;0.022897275371466522
6/01/2022;1719.14;1720.35;1719.14;1719.74;-0.02043954188735378
05/31/2022;1839.64;1839.82;1839.62;1839.82;0.06774573452091837
05/27/2022;1846.69;1870.22;1697.74;1701.56;0.003824947085720605
05/26/2022;1699.25;1699.97;1698.94;1698.94;-0.08320787014570792
05/25/2022;1762.65;1762.65;1760.05;1760.05;0.036631381221312084
05/24/2022;1757.86;1757.86;1757.23;1757.23;-0.0027211983239912806
05/23/2022;1745.22;1745.55;1745.11;1745.55;-0.0072165379356953
05/20/2022;1739.63;1824.97;1706.65;1796.04;-0.0032081752698318957
05/19/2022;1787.83;1789.2;1787.83;1789.2;0.027330146994913793
05/18/2022;1717.39;1717.39;1715.82;1716.27;-0.04019689744735074
05/17/2022;1835.99;1835.99;1835.06;1835.06;0.06677814907640488
05/16/2022;1791.17;1791.17;1791.02;1791.02;-0.024714807946681683
05/13/2022;1795.21;1861.97;1720.65;1843.17;0.0022529691270172804
5/12/2022;1720.65;1721.33;1720.65;1720.96;-0.04241988032745829
5/11/2022;1799.9;1801.35;1798.32;1798.32;0.04502898139004701
5/10/2022;1938.5;1939.53;1938.5;1939.14;0.07418337032555024
5/09/2022;1834.0;1834.74;1833.29;1834.74;-0.05541510429457369
5/06/2022;2224.41;2265.2;2179.92;2216.68;0.19299233808121113
5/05/2022;2259.01;2260.04;2259.01;2260.04;0.015434952298078649
5/04/2022;2447.43;2447.43;2446.07;2446.07;0.08011183018708991
5/03/2022;2319.15;2319.38;2318.9;2319.38;-0.05383775516607647
5/02/2022;2367.69;2368.94;2367.69;2368.94;0.020714057055275743
04/29/2022;2366.42;2459.62;2341.15;2398.47;-0.0005365316946440818
04/28/2022;2451.45;2452.85;2451.45;2452.85;0.0353014216298316
04/27/2022;2419.84;2420.76;2419.84;2420.67;-0.012978263944663143
04/26/2022;2357.2;2357.2;2353.8;2353.8;-0.026226948298755173
04/25/2022;2510.18;2510.18;2508.75;2508.75;0.0628799897382169
04/22/2022;2453.49;2524.82;2433.3;2501.96;-0.022842962990390476
04/21/2022;2499.22;2499.57;2499.09;2499.57;0.018467182462581284
04/20/2022;2569.39;2569.85;2567.95;2567.95;0.02768983345655732
04/19/2022;2556.97;2557.65;2556.97;2557.65;-0.004845552907385323
04/18/2022;2544.72;2544.72;2543.82;2543.82;-0.004802339437685523
04/14/2022;2512.48;2535.94;2479.64;2499.49;-0.012750311149008733
04/13/2022;2568.15;2568.15;2567.13;2567.13;0.021915482182292733
4/12/2022;2496.18;2497.16;2496.18;2497.16;-0.028424232045192253
4/11/2022;2464.8;2465.31;2463.39;2463.39;-0.012650894991286065
4/08/2022;2643.01;2735.79;2631.71;2683.23;0.06980775089393935
4/07/2022;2690.09;2690.37;2689.64;2690.37;0.017656231108876732
4/06/2022;2682.43;2682.73;2682.43;2682.55;-0.002851550181480592
4/05/2022;2780.64;2782.49;2780.32;2780.32;0.035958016912630036
4/04/2022;2903.5;2904.29;2903.5;2904.22;0.043235788795680886
4/01/2022;2875.82;2896.55;2726.55;2806.78;-0.009579054856097141
03/31/2022;2807.3;2807.3;2806.74;2807.17;-0.02411468363694933
03/30/2022;2901.28;2901.28;2899.66;2900.53;0.03292885158665728
03/29/2022;2896.81;2897.23;2896.81;2897.23;-0.001541887375183133
03/28/2022;2895.19;2895.28;2894.74;2895.28;-0.0005593922797803959
03/25/2022;2705.96;2755.33;2672.02;2746.05;-0.06759399159527445
03/24/2022;2684.1;2684.26;2683.67;2683.67;-0.008111271433817636
03/23/2022;2629.74;2631.94;2629.74;2631.94;-0.020460494252343378
03/22/2022;2583.2;2583.2;2582.47;2582.47;-0.017856041525251245
03/21/2022;2500.73;2500.81;2500.3;2500.3;-0.0324462512114761
03/18/2022;2541.55;2577.78;2434.44;2452.38;0.01619144188205677
03/17/2022;2471.82;2471.89;2471.75;2471.89;-0.027819409722224825
03/16/2022;2464.68;2464.68;2464.37;2464.57;-0.0028927397868635297
03/15/2022;2352.96;2352.96;2350.35;2350.35;-0.04638787159770013
03/14/2022;2351.67;2351.74;2351.33;2351.74;-0.0005483959556136762
3/11/2022;2319.6;2369.42;2286.65;2352.68;-0.013730957049958345
3/10/2022;2312.15;2313.35;2310.24;2313.35;-0.003216929421828126
3/09/2022;2489.48;2489.48;2489.26;2489.36;0.07389602572779427
3/08/2022;2339.23;2340.02;2338.51;2338.51;-0.06225203793762964
3/07/2022;2295.38;2295.38;2293.3;2293.3;-0.018923408240343588
3/04/2022;2341.07;2498.58;2311.63;2463.44;0.019709682664972354
3/03/2022;2467.87;2468.97;2467.52;2468.97;0.05274734061254588
3/02/2022;2635.75;2635.75;2634.94;2634.94;0.0658123410492625
3/01/2022;2625.27;2625.27;2624.59;2624.59;-0.003984023577911021
02/28/2022;2604.24;2606.51;2604.24;2606.51;-0.00804286189908626
02/25/2022;2419.97;2420.29;2289.7;2379.76;-0.07338574260038437
02/24/2022;2330.57;2331.1;2330.57;2331.1;-0.03764227054510766
02/23/2022;2230.95;2233.19;2230.95;2233.19;-0.043685369127853195
02/22/2022;2310.29;2310.79;2310.29;2310.79;0.034945554055036215
02/18/2022;2262.82;2404.95;2243.63;2374.87;-0.020761234724776673
02/17/2022;2476.3;2478.96;2476.3;2478.41;0.09015368759424455
02/16/2022;2708.89;2709.15;2708.66;2709.15;0.08977344624001077
02/15/2022;2713.19;2713.19;2712.44;2713.14;0.0015861075091007468
02/14/2022;2592.12;2594.71;2592.12;2594.71;-0.045648990683511
2/11/2022;2571.84;2699.53;2545.43;2693.49;-0.007854477672467497
2/10/2022;2662.04;2664.72;2662.04;2664.72;0.03447115011382773
2/09/2022;2734.17;2736.19;2734.17;2736.19;0.026735170168728426
2/08/2022;2703.95;2703.95;2703.56;2703.74;-0.011114249439278445
2/07/2022;2708.47;2708.5;2708.07;2708.5;0.0016702329275181454
2/04/2022;2508.17;2528.63;2286.06;2335.62;-0.07683049624540927
