Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume
17/11/2022;800.315.933.227.539;806.774.917.233.868;7.891.866.057.733.670;7.986.266.826.479.520;10604700;-0.011726322030006507;8.487.110.377.098.080
18/11/2022;804.986.343.383.789;815.320.703.487.845;7.992.229.371.274.670;8.121.409.062.106.230;7246400;0.005818746290685051;5.833.253.038.696.280
21/11/2022;7.936.582.946.777.340;8.048.869.370.002.310;790.379.107.480.178;8.022.040.139.009.960;5159800;-0.014172303265993304;4.095.118.068.878.170
22/11/2022;8.045.887.756.347.650;8.058.805.420.839.020;7.816.346.187.943.550;8.001.171.364.265.120;7885500;0.013678299907701948;6.344.584.790.267.940
23/11/2022;8.048.869.323.730.460;8.160.162.604.587.970;7.987.260.421.414.500;8.048.869.323.730.460;7289500;0.00037050169842081486;5.867.223.293.533.320
25/11/2022;8.054.830.169.677.730;8.086.628.137.526.110;7.952.480.484.357.120;8.047.874.387.902.250;2701200;0.0007403076817156514;21.757.707.254.333.400
28/11/2022;7.914.722.442.626.950;8.133.333.426.762.410;7.876.961.825.970.500;8.021.046.992.984.650;7277000;-0.01754730711095689;5.759.543.521.499.630
29/11/2022;7.947.512.817.382.810;8.029.988.302.243.810;7.885.903.920.552.900;793.459.439.491.334;6806700;0.004134401101264128;5.409.633.549.407.950
30/11/2022;8.309.214.782.714.840;8.325.113.387.791.890;7.980.303.719.147.340;8.049.862.295.964.120;12840800;0.044506087196714304;10.669.696.518.188.400
1/12/2022;8.256.549.072.265.620;8.353.930.780.824.170;8.183.016.409.552.060;8.301.265.464.632.430;9124800;-0.0063584013808828475;7.533.935.897.460.930
2/12/2022;8.511.927.032.470.700;8.529.812.678.713.170;8.140.287.381.550.000;814.823.706.307.334;10969100;0.030461647875505652;9.336.817.881.187.430
5/12/2022;8.235.682.678.222.650;8.496.029.106.214.740;814.724.454.115.872;8.485.098.481.802.480;9022600;-0.03299210045377968;7.430.727.053.253.170
6/12/2022;8.008.126.831.054.680;8.185.996.976.365.850;796.738.603.964.872;8.156.186.807.608.070;9204500;-0.02801937986435303;7.371.080.341.644.280
7/12/2022;8.057.811.737.060.540;8.126.376.418.550.920;7.988.253.913.898.860;8.053.837.654.128.510;7224400;0.006185143082748153;5.821.285.511.322.020
8/12/2022;8.106.503.295.898.430;8.179.042.063.224.550;7.968.380.785.717.360;8.125.382.844.013.250;6416700;0.006024592568642779;52.016.999.698.791.500
9/12/2022;790.279.769.897.461;8.084.642.719.489.590;790.279.769.897.461;8.061.787.570.139.280;7940800;-0.0254497796914503;6.275.453.596.801.750
12/12/2022;8.101.534.271.240.230;8.114.452.694.266.150;783.522.598.417.536;7.885.904.260.232.510;7911800;0.02483662405267538;6.409.771.884.719.840
13/12/2022;8.229.720.306.396.480;8.346.975.468.299.920;8.071.724.348.931.480;830.921.561.410.586;9379400;0.015698569525597655;7.718.983.864.181.510
14/12/2022;8.256.549.072.265.620;8.364.861.403.972.270;8.144.262.657.708.200;8.225.745.002.370.090;9443900;0.0032546829044133824;7.797.402.378.356.930
15/12/2022;801.806.411.743.164;8.202.890.040.111.340;7.992.228.031.970.130;8.151.217.869.188.340;7662000;-0.029309701499165678;6.143.440.726.776.120
16/12/2022;8.044.894.409.179.680;807.868.018.050.433;7.881.929.709.697.970;7.962.418.159.602.480;9165000;0.0033406444591825317;7.373.145.726.013.180
19/12/2022;7.879.943.084.716.790;8.173.080.627.688.440;7.831.251.845.766.760;81.512.193.788.739;9267100;-0.02071697424190706;7.302.422.056.037.900
20/12/2022;8.027.006.530.761.710;8.061.785.437.421.550;782.628.201.366.546;7.842.180.617.514.250;6843600;0.018490991656397875;549.336.218.939.209
21/12/2022;8.205.873.107.910.150;8.287.355.467.985.880;798.924.916.164.196;8.071.725.421.680.090;10908300;0.022038457821539077;8.951.212.562.301.630
22/12/2022;8.229.720.306.396.480;8.233.695.147.594.290;8.028.001.853.878.980;8.130.351.550.821.480;6886300;0.002901898899539981;5.667.232.294.593.810
23/12/2022;8.036.944.580.078.120;8.249.593.653.768.320;7.977.323.479.084.090;8.217.795.682.696.610;6954700;-0.023703045860791465;5.589.453.847.106.930
27/12/2022;7.804.420.471.191.400;8.046.880.425.119.200;7.795.476.890.893.710;8.013.094.661.283.770;8818800;-0.029358683366487316;6.882.562.325.134.270
28/12/2022;783.323.974.609.375;7.935.589.450.381.560;7.761.694.115.645.390;7.811.378.496.998.580;10239900;0.0036858848612270063;8.021.159.167.602.530
29/12/2022;8.175.068.664.550.780;826.847.555.426.638;7.847.152.166.783.460;788.789.296.970.557;12613900;0.04271293097801876;1.031.194.986.277.770
30/12/2022;8.247.605.895.996.090;8.260.523.560.017.210;803.694.388.211.371;8.104.514.659.538.370;10351500;0.00883384772585198;8.537.509.243.240.350
3/01/2023;8.101.534.271.240.230;835.591.803.507.889;8.050.855.995.183.070;8.340.019.428.900.680;9332300;-0.01786950386341654;7.560.594.827.949.520
4/01/2023;8.271.455.383.300.780;8.305.241.155.978.800;8.133.332.867.330.640;8.166.124.740.132.510;9338000;0.020757017078887604;772.388.503.692.627
5/01/2023;8.199.909.210.205.070;8.247.606.545.488.230;8.124.389.503.348.260;8.232.701.080.829.530;6577500;-0.00868739474009163;539.349.028.301.239
6/01/2023;8.263.505.554.199.210;8.345.981.039.929.580;8.063.774.155.867.630;8.223.757.902.861.690;9968000;0.0077258164522242085;8.237.062.336.425.780
9/01/2023;8.075.698.852.539.060;8.328.095.595.817.650;805.980.024.504.335;8.319.152.771.249.470;12849200;-0.02298948816495158;10.376.626.969.604.400
10/01/2023;8.305.239.868.164.060;8.305.239.868.164.060;8.058.805.047.609.500;8.063.773.788.096.350;8036900;0.028027214457973328;6.674.838.229.644.770
11/01/2023;8.384.735.107.421.870;8.399.640.572.000.480;8.171.092.894.914.390;8.352.937.136.778.440;8987700;0.009526178504544916;7.535.948.372.497.550
12/01/2023;873.650.131.225.586;8.741.470.053.570.650;8.281.392.203.515.260;841.852.157.931.943;13978900;0.041096998468292005;12.212.667.819.389.300
13/01/2023;8.732.524.871.826.170;8.906.420.172.273.520;8.579.496.916.457.690;8.646.074.550.517;18809400;-0.0004552561151908753;1.642.535.533.241.270
17/01/2023;8.631.169.891.357.420;8.737.494.426.066.520;8.574.529.732.832.440;8.723.582.861.384.840;12748100;-0.011674488986229414;11.003.101.689.201.300
18/01/2023;85.238.525.390.625;8.833.883.358.738.300;8.514.909.714.113.180;8.692.779.894.410.090;14982700;-0.012511642312574374;12.771.032.543.701.100
19/01/2023;8.435.414.123.535.150;8.528.821.002.171.110;8.362.875.352.013.450;8.493.048.187.294.510;8904000;-0.010429603939231348;7.510.892.735.595.700
20/01/2023;8.644.087.982.177.730;8.659.987.347.239.330;8.445.350.467.648.420;8.522.857.977.015.100;9741900;0.02443680635547608;8.420.984.071.357.720
23/01/2023;8.660.978.698.730.460;8.739.479.326.723.330;8.564.590.911.244.580;864.706.637.933.332;9306200;0.0019521128959553553;8.060.079.996.612.540
24/01/2023;8.825.933.074.951.170;8.873.630.412.472.040;8.571.549.296.502.410;865.899.353.081.331;10480200;0.018866598203908506;9.249.754.381.210.320
25/01/2023;8.833.882.904.052.730;8.834.876.803.926.000;864.309.506.705.229;8.749.419.609.788.070;7401600;0.0009003298389995495;6.538.486.770.263.670
26/01/2023;8.803.076.934.814.450;8.943.187.232.015.240;8.712.651.769.248.230;8.903.439.581.581.610;6976000;-0.0034933458881825207;6.141.026.469.726.560
27/01/2023;8.882.572.174.072.260;8.944.181.069.723.240;8.783.203.427.739.090;8.800.095.932.666.120;7826500;0.008989862249594995;6.951.945.112.037.650
30/01/2023;8.655.017.852.783.200;8.843.818.626.777.280;8.599.371.596.158.020;881.500.159.870.399;7239000;-0.025951922964013868;6.265.367.423.629.760
31/01/2023;8.833.882.904.052.730;8.854.750.252.650.580;8.684.829.764.247.980;8.684.829.764.247.980;6684700;0.02045540660260121;5.905.185.704.872.130
1/02/2023;8.917.351.531.982.420;900.976.450.104.325;87.066.902.643.641;8.835.869.186.217.640;10961500;0.009404331107606313;9.774.754.881.782.530
2/02/2023;9.138.943.481.445.310;9.201.545.517.065.990;8.939.212.094.288.820;8.995.852.247.885.640;13400100;0.02454579689550437;12.246.275.654.571.500
3/02/2023;8.981.941.223.144.530;9.139.937.929.363.750;8.937.225.589.036.790;9.010.758.251.527.240;7437100;-0.017328755150292446;6.679.959.507.064.810
6/02/2023;8.913.375.854.492.180;90.206.942.778.059;8.846.798.979.299.230;8.922.319.435.496.660;6568400;-0.0076629772889444765;5.854.661.796.264.640
7/02/2023;8.974.984.741.210.930;8.991.877.245.390.220;876.034.865.285.627;8.911.388.807.022.640;7517500;0.0068881807234960025;6.746.944.779.205.320
8/02/2023;8.663.961.791.992.180;8.960.080.250.539.640;8.655.018.210.023.480;895.511.226.777.785;9722300;-0.03526913451350458;8.423.363.573.028.560
9/02/2023;8.554.653.930.664.060;878.519.012.092.479;8.522.855.966.166.590;8.730.537.014.074.480;8771200;-0.012696645479237836;7.503.458.055.664.060
10/02/2023;8.507.952.117.919.920;856.359.837.185.394;8.410.570.415.412.030;8.508.945.259.509.200;7801700;-0.005474184803427429;6.637.649.003.837.580
13/02/2023;8.501.990.509.033.200;8.579.498.017.306.540;8.369.830.639.909.310;8.484.104.102.652.930;6890900;-0.0007009558187891438;585.863.663.986.969
14/02/2023;8.533.788.299.560.540;86.242.142.293.769;8.390.697.809.677.180;8.466.217.516.682.160;8631800;0.0037330641365822003;7.366.195.384.414.670
15/02/2023;8.551.675.415.039.060;8.557.638.056.282.970;8.423.489.621.085.460;8.473.174.002.084.990;5765300;0.00209384097643709;4.930.297.427.032.470
16/02/2023;8.423.487.854.003.900;855.167.362.106.666;839.963.956.840.161;8.497.021.268.306.250;10302400;-0.015103241802225966;8.678.214.126.708.980
17/02/2023;8.625.206.756.591.790;86.470.672.421.154;836.883.523.075.253;8.424.481.481.400.440;8704300;0.023664957483760615;7.507.638.717.140.190
21/02/2023;8.224.751.281.738.280;8.554.655.508.545.610;8.222.764.240.269.610;8.528.820.178.835.910;9188000;-0.04754087751698199;7.556.901.477.661.130
22/02/2023;8.310.208.129.882.810;8.343.993.898.457.730;821.978.296.334.463;8.236.675.468.570.400;6949700;0.010336597375772666;5.775.345.344.024.650
23/02/2023;829.430.923.461.914;8.379.766.415.641.050;8.176.060.185.923.460;836.287.391.100.549;8283100;-0.001915009003085236;687.025.928.212.738
24/02/2023;8.095.572.662.353.510;8.208.852.983.399.980;8.086.629.080.100.660;8.188.979.535.474.560;8666500;-0.02425231791278163;7.016.028.047.828.670
27/02/2023;816.115.493.774.414;8.256.548.844.117.950;8.134.325.709.564.120;8.207.858.370.245.800;8233500;0.008068368097136534;6.719.486.917.991.630
28/02/2023;823.270.034.790.039;8.278.409.879.493.860;8.140.287.384.991.770;8.149.230.966.240.140;7071500;0.008728375739600634;5.821.754.051.017.760
1/03/2023;82.575.439.453.125;8.322.133.792.039.590;8.194.941.898.368.470;8.229.720.813.337.370;7193700;0.003013128946606568;5.940.229.387.939.450
2/03/2023;8.189.972.686.767.570;8.230.714.240.622.830;8.123.395.802.203.730;8.176.061.121.578.810;6494500;-0.008216637224728143;53.189.777.614.212.000
3/03/2023;8.306.233.215.332.030;8.375.791.793.252.610;8.155.193.053.148.070;8.217.795.090.965.560;6070800;0.014095659839452587;50.425.480.603.637.600
6/03/2023;8.165.130.615.234.370;8.353.931.405.956.660;8.105.509.512.407.190;8.347.969.523.110.980;7358600;-0.01713349948852226;6.008.393.014.526.360
7/03/2023;8.155.193.328.857.420;8.266.486.602.418.910;8.119.420.518.002.770;8.158.174.270.074.740;6256700;-0.001217780681200841;5.102.459.810.066.220
8/03/2023;8.071.723.937.988.280;815.519.332.452.248;8.010.115.039.743.940;8.142.275.659.879.820;7125500;-0.010287860065554528;575.150.689.201.355
9/03/2023;7.823.301.696.777.340;8.127.369.816.573.410;7.767.654.683.560.150;810.252.763.010.319;11851600;-0.03126040519959698;9.271.864.238.952.630
10/03/2023;7.518.240.356.445.310;7.808.396.938.680.650;7.340.370.194.274.920;7.793.491.473.827.280;24423500;-0.03977456188791913;1.836.217.433.456.420
13/03/2023;773.685.073.852.539;7.821.314.022.248.700;7.451.662.160.367.180;7.451.662.160.367.180;20813600;0.028662608048437035;16.103.171.653.137.200
14/03/2023;785.311.279.296.875;794.254.482.644.643;7.740.826.369.788.880;7.885.904.664.931.140;9655200;0.014915263856081074;7.582.337.463.867.180
15/03/2023;7.755.731.964.111.320;7.820.321.051.136.700;7.655.369.304.976.140;7.736.851.657.250.910;9601300;-0.012477809069308163;744.651.093.070.221
16/03/2023;7.773.616.790.771.480;7.848.143.345.071.590;7.554.011.210.285.290;7.712.007.899.625.660;9459100;0.002303359252178268;7.353.141.858.558.650
17/03/2023;7.601.709.747.314.450;7.705.053.343.350.790;7.526.189.281.341.080;7.667.293.489.425.820;11341500;-0.022362348771488554;8.621.479.109.916.680
20/03/2023;7.629.531.860.351.560;7.661.329.827.345.310;752.221.343.745.141;7.641.456.382.270.460;7987800;0.003653299540243778;6.094.317.459.411.620
21/03/2023;7.554.012.298.583.980;7.690.147.763.642.810;7.536.125.892.650.140;7.683.191.981.230.950;7662100;-0.00994763590530853;5.787.959.763.298.030
22/03/2023;7.266.836.547.851.560;7.563.949.661.649.550;7.259.880.765.548.920;7.555.006.079.761.350;10854300;-0.038757793379517756;7.887.642.394.134.520
23/03/2023;7.325.465.393.066.400;7.450.670.247.804.710;7.215.166.004.531.810;7.357.263.367.176.690;12002600;0.008035628776107659;8.792.463.092.681.880
24/03/2023;7.372.168.731.689.450;7.403.966.705.361.120;7.198.273.397.332.970;7.296.648.259.922.910;8176200;0.00635523995475302;6.027.632.598.403.930
27/03/2023;7.447.686.767.578.120;7.512.276.600.270.670;7.375.148.011.850.940;7.421.851.440.999.760;6279700;0.010191555450587919;4.676.923.859.436.030
28/03/2023;7.398.003.387.451.170;7.508.302.764.376.090;7.391.047.605.038.040;745.365.040.487.963;5125800;-0.0066933318822454905;37.920.685.763.397.200
29/03/2023;758.382.339.477.539;7.588.792.135.803.260;7.405.953.231.330.320;7.474.517.915.273.100;6896900;0.02480732683012411;5.230.487.157.142.630
30/03/2023;7.419.863.891.601.560;7.623.570.118.927.230;736.322.373.815.893;7.615.620.437.501.480;8545600;-0.02185676456658506;6.340.718.887.207.030
31/03/2023;7.572.891.998.291.010;7.604.689.966.503.870;7.442.719.184.376.400;747.252.935.313.157;7645200;0.020414315052127166;5.789.627.390.533.440
3/04/2023;7.657.357.025.146.480;7.706.048.267.351.450;7.555.007.315.330.510;7.562.956.998.726.040;7563900;0.011091859719015435;5.791.948.280.250.540
4/04/2023;7.509.296.417.236.320;7.686.172.671.173.570;7.427.814.072.452.090;7.669.280.165.600.550;8889500;-0.019525113065368867;6.675.389.050.102.230
5/04/2023;7.490.415.954.589.840;757.587.313.855.707;7.441.725.480.323.100;7.467.561.567.088.940;8013100;-0.002517444621569385;6.002.145.208.572.380
6/04/2023;7.638.477.325.439.450;7.654.375.933.796.230;7.443.714.634.796.870;7.479.486.693.130.510;8640300;0.019573949716678994;6.599.873.563.499.450
10/04/2023;756.693.115.234.375;7.625.558.356.276.710;7.508.303.190.287.310;7.625.558.356.276.710;7567000;-0.00941069109939647;5.725.896.802.978.510
11/04/2023;7.639.469.909.667.960;76.861.733.476.407;7.576.867.864.498.850;75.788.549.061.021;7462700;0.009540627957357625;5.701.107.209.487.910
12/04/2023;7.556.993.865.966.790;7.739.832.005.097.140;7.543.082.301.386.150;7.723.933.399.057.870;7329200;-0.010854742883870143;5.538.671.944.244.380
13/04/2023;7.892.859.649.658.200;7.949.499.805.447.070;7.561.961.538.306.850;7.583.822.784.071.570;14018600;0.04348503461015656;11.064.684.228.469.800
14/04/2023;7.769.642.639.160.150;7.893.853.574.007.330;7.683.191.555.582.100;7.891.865.774.500.680;7304100;-0.015734338010459106;567.502.468.006.897
17/04/2023;8.131.344.604.492.180;8.161.154.773.188.530;7.865.036.336.938.680;7.894.846.505.635.020;12173000;0.045502126955256184;989.828.578.704.834
18/04/2023;8.081.661.987.304.680;8.197.923.262.532.770;8.005.147.612.305.200;818.599.873.759.008;11116300;-0.006128755011536638;898.381.791.494.751
19/04/2023;8.183.016.967.773.430;8.227.733.363.190.660;8.005.146.802.193.610;801.508.428.436.863;6871700;0.012463362203046256;5.623.123.769.744.870
20/04/2023;8.011.109.161.376.950;8.111.471.056.328.590;7.988.254.014.551.040;8.104.515.273.924.780;7835400;-0.021231681506648593;6.277.024.472.305.290
21/04/2023;8.175.068.664.550.780;8.193.948.974.120.590;8.007.135.952.812.970;8.016.078.778.531.150;8059200;0.020259892505561206;6.588.451.338.134.760
24/04/2023;807.072.982.788.086;8.178.048.257.590.960;7.983.284.844.506.670;8.167.117.634.669.190;5920100;-0.01284520072884993;47.779.527.654.037.400
25/04/2023;7.950.493.621.826.170;8.148.237.215.138.520;7.900.809.248.563.130;8.075.697.696.600.200;5793900;-0.015009897818190012;4.606.436.499.549.860
26/04/2023;788.490.982.055.664;7.993.222.147.605.960;7.810.383.261.273.260;7.924.657.470.465.780;6016500;-0.008283234019753023;4.743.955.993.537.900
27/04/2023;7.830.257.415.771.480;7.899.815.234.080.070;7.770.635.562.223.130;7.887.890.711.745.730;6321900;-0.006955398474900358;4.950.210.435.676.570
28/04/2023;7.969.374.084.472.650;804.191.361.135.168;7.747.782.178.789.620;7.822.308.747.253.350;6369800;0.017610570735188895;50.763.319.043.273.900
1/05/2023;8.155.193.328.857.420;821.481.442.757.403;7.942.544.263.290.030;7.979.310.973.924.920;9141700;0.023048986805165744;7.455.233.085.441.580
2/05/2023;7.922.671.508.789.060;8.155.194.041.541.020;78.968.354.191.088;8.114.453.244.471.630;10490100;-0.02892648191481468;8.310.961.639.434.810
3/05/2023;8.268.473.815.917.960;8.391.690.856.912.810;803.893.223.992.688;8.056.818.645.726.400;14800700;0.04272148671080213;12.237.920.040.725.700
4/05/2023;8.344.989.013.671.870;8.391.691.695.253.060;815.320.727.159.904;8.260.524.958.993.950;8997200;0.009211293220559184;7.508.153.515.380.850
5/05/2023;8.484.104.919.433.590;8.552.669.610.179.370;8.402.622.562.106.460;8.438.395.378.310.910;8658100;0.016533162770636715;73.456.228.802.948
8/05/2023;8.446.343.994.140.620;8.505.965.094.239.280;8.359.892.906.217.340;8.505.965.094.239.280;6058400;-0.004460719039366483;5.117.133.045.410.150
9/05/2023;853.676.986.694.336;8.606.327.690.246.550;8.341.013.303.774.250;8.383.741.897.552.900;7112100;0.010649016202438199;6.071.436.097.068.780
10/05/2023;8.672.904.968.261.710;8.741.469.653.022.050;8.581.485.893.996.900;8.702.715.898.537.540;9594900;0.015821093918509263;8.321.565.587.997.430
11/05/2023;8.546.705.627.441.400;8.686.815.158.056.070;8.507.951.879.093.300;8.645.080.468.777.090;7088600;-0.01465789248193961;6.058.417.751.068.110
12/05/2023;848.907.241.821.289;8.596.390.851.115.550;8.415.539.754.834.420;8.583.472.428.301.850;5848900;-0.0067661634178650875;49.651.735.666.885.300
15/05/2023;8.699.734.497.070.310;8.797.115.448.991.150;8.502.984.035.526.100;8.517.889.499.875.770;8743200;0.024512769067649758;7.606.351.865.478.510
16/05/2023;8.449.324.798.583.980;8.535.775.885.107.120;8.383.741.816.974.640;8.521.864.320.580.190;13491000;-0.029205974933293414;11.398.984.085.769.600
17/05/2023;8.519.876.861.572.260;8.523.851.702.756.470;8.314.183.568.560.800;8.469.199.342.251.300;7569600;0.008315355186226874;6.449.205.989.135.740
18/05/2023;8.419.515.228.271.480;8.494.041.797.031.340;8.267.480.391.177.660;8.487.086.014.272.020;11373100;-0.011849635112368593;9.575.598.864.265.440
19/05/2023;8.483.110.809.326.170;8.562.605.357.721.660;8.442.369.256.251.280;8.484.103.951.018.170;7618300;0.007524970499323787;6.462.688.307.868.950
22/05/2023;8.691.785.430.908.200;8.734.514.027.405.900;8.530.807.769.146.830;85.347.826.104.633;6478600;0.024301153019254302;5.631.060.109.268.180
23/05/2023;8.693.771.362.304.680;892.629.462.182.219;8.681.847.598.001.410;8.700.727.144.189.380;9984100;0.00022845761326397633;8.679.948.265.838.620
24/05/2023;8.524.845.123.291.010;8.635.144.496.050.350;8.451.312.460.825.920;8.620.239.031.978.440;7244700;-0.01962197824048974;6.175.994.546.470.640
25/05/2023;830.225.830.078.125;8.512.919.538.559.800;8.208.851.445.163.480;8.506.957.656.924.050;9143200;-0.026457293422887503;7.590.920.809.570.310
26/05/2023;8.377.779.388.427.730;8.393.678.752.931.460;8.254.562.346.017.510;8.315.177.346.471.990;4570000;0.00905532770454782;38.286.451.805.114.700
30/05/2023;8.261.518.096.923.820;8.504.971.239.501.440;8.212.827.620.032.980;8.407.590.285.719.760;6058600;-0.013974530310728445;50.053.233.542.022.700
31/05/2023;833.902.587.890.625;8.496.028.696.415.360;8.241.644.921.905.820;826.648.711.107.663;6271500;0.009338048838907717;52.298.200.799.560.500
1/06/2023;8.454.293.823.242.180;8.496.028.518.224.190;8.259.531.155.202.730;8.376.786.315.954.620;7106300;0.013728048611142223;6.007.874.819.610.590
2/06/2023;8.588.441.467.285.150;8.588.441.467.285.150;8.419.514.888.169.230;853.279.520.745.844;5284200;0.015742826759038396;4.538.304.240.142.820
5/06/2023;8.616.265.869.140.620;8.672.906.037.146.500;8.538.758.350.619.260;8.545.714.134.124.420;5653700;0.003234513156172133;4.871.378.234.436.030
6/06/2023;8.756.375.122.070.310;8.772.273.728.933.990;8.573.536.215.335.580;8.643.094.799.969.090;5971200;0.016130223474657455;5.228.606.712.890.620
7/06/2023;8.765.316.772.460.930;8.832.887.548.360.480;864.607.458.351.979;8.759.354.890.450.880;6099700;0.0010206378722624236;5.346.580.271.697.990
8/06/2023;8.756.375.122.070.310;8.811.027.483.435.800;8.673.898.871.977.340;8.755.381.222.227.750;4840700;-0.0010206378722624051;4.238.698.505.340.570
9/06/2023;8.710.664.367.675.780;8.826.925.614.934.690;8.665.947.978.490.800;8.808.045.311.181.700;7334300;-0.00523395607738566;6.388.662.567.184.440
12/06/2023;8.805.065.155.029.290;8.961.074.064.983.960;8.718.614.068.064.570;878.817.264.917.794;7391100;0.010779077314851247;6.507.911.706.733.700
13/06/2023;8.966.043.090.820.310;9.033.613.874.496.980;8.835.869.506.339.350;8.840.838.247.335.170;8260600;0.018117310049742104;7.406.489.555.603.020
14/06/2023;883.288.803.100.586;9.027.650.687.917.710;8.727.557.399.748.270;899.386.567.718.354;7813000;-0.014962420277599128;6.901.135.418.624.870
15/06/2023;886.269.760.131.836;8.897.476.506.488.760;8.735.505.743.481.850;8.781.215.270.009.140;6896000;0.003369156481144876;6.111.716.265.869.140
16/06/2023;871.165.771.484.375;895.212.989.641.918;8.694.765.210.099.440;8.928.281.609.831.730;7856700;-0.017189092021214304;6.844.488.116.821.280
20/06/2023;8.708.975.982.666.010;8.761.643.105.804.810;8.583.766.849.633.600;8.679.164.031.608.490;7364800;-0.00030787998249467145;6.413.986.631.713.860
21/06/2023;8.661.276.245.117.180;8.724.874.355.231.320;8.534.079.266.739.630;8.670.219.373.969.510;6781700;-0.0054921318150778385;5.873.817.711.151.120
22/06/2023;8.604.634.094.238.280;8.694.069.180.760.570;8.574.822.904.163.740;8.647.364.149.012.850;4725300;-0.00656117783131364;4.065.947.748.550.410
23/06/2023;845.855.941.772.461;8.552.962.676.348.630;8.442.659.506.548.200;8.547.000.588.732.230;7666600;-0.01712202877442247;6.484.839.163.192.740
26/06/2023;8.264.781.188.964.840;8.434.707.467.402.270;8.245.900.996.793.550;8.415.827.275.230.980;7183300;-0.02317562101762269;5.936.840.271.469.110
27/06/2023;8.239.938.354.492.180;8.284.656.276.113.590;8.151.497.203.163.440;826.975.030.223.979;7836500;-0.0030103938656695422;6.457.227.691.497.800
28/06/2023;8.345.274.353.027.340;834.626.752.876.246;818.429.118.045.679;8.239.939.347.599.950;5504300;0.012702570267346294;4.593.489.362.136.840
29/06/2023;8.210.126.495.361.320;8.342.290.865.619.450;8.196.214.456.386.780;8.316.454.655.037.740;6458100;-0.016327102090176657;53.021.817.919.692.900
30/06/2023;826.776.351.928.711;8.340.305.530.642.790;8.217.084.262.877.060;8.270.745.320.972.480;5054100;0.006995708666225858;4.178.610.360.282.890
3/07/2023;8.241.926.574.707.030;8.299.561.846.989.730;8.198.202.584.979.340;82.627.946.357.636;3696400;-0.0031299152831255417;3.046.545.739.074.700
5/07/2023;8.248.883.056.640.620;8.296.581.267.967.720;8.184.291.002.242.000;823.596.419.087.126;4866300;0.0008436799043513536;40.141.539.618.530.200
6/07/2023;8.120.691.680.908.200;8.191.245.811.752.590;8.032.250.533.923.730;8.174.352.729.328.430;6326400;-0.015662471183437394;51.374.743.850.097.600
7/07/2023;8.126.654.815.673.820;8.232.982.992.520.340;8.103.799.644.303.210;8.135.598.703.972.740;4560600;0.0007340441757223259;3.706.242.195.236.200
10/07/2023;83.701.171.875;8.388.004.206.235.140;810.181.190.647.278;8.123.673.902.499.000;7450600;0.029518508200075955;623.623.951.171.875
11/07/2023;8.330.366.516.113.280;8.361.171.636.306.290;8.263.787.365.564.200;8.338.316.469.114.460;6084700;-0.004760430555222363;5.068.778.114.059.440
12/07/2023;8.424.771.118.164.060;8.475.451.129.126.330;8.359.185.890.579.970;8.465.514.065.328.670;5869700;0.011268854141694928;494.508.790.322.876
13/07/2023;841.483.383.178.711;8.487.375.836.075.070;8.399.927.857.410.200;8.446.632.889.988.140;4414600;-0.001180228106299371;37.148.125.433.807.300
14/07/2023;8.388.997.650.146.480;8.453.589.706.430.080;828.068.235.856.198;8.453.589.706.430.080;5012000;-0.0030750370267629804;4.204.565.622.253.410
17/07/2023;852.215.576.171.875;8.628.483.931.461.540;8.425.764.655.305.780;846.253.262.359.043;8746300;0.015748288759202506;745.373.309.387.207
18/07/2023;8.504.269.409.179.680;8.615.565.740.211.920;8.490.357.367.800.650;8.527.124.580.809.780;5447000;-0.002101011684966383;4.632.275.547.180.170
19/07/2023;852.215.576.171.875;8.623.515.020.721.960;8.510.230.830.833.350;8.546.998.799.117.990;5443900;0.002101011684966256;46.393.763.751.220.700
20/07/2023;8.380.054.473.876.950;8.517.187.782.383.350;8.359.186.411.157.460;8.490.357.632.643.840;6492500;-0.01681491757653499;5.440.750.367.164.610
21/07/2023;8.443.651.580.810.540;8.514.205.715.279.840;8.363.160.383.119.390;8.436.695.560.740.310;5811200;0.00756045186037894;4.906.774.806.640.620
24/07/2023;8.289.624.786.376.950;8.481.413.071.184.850;8.251.863.641.329.820;8.454.582.923.573.610;6626300;-0.01841015966491599;549.295.407.219.696
25/07/2023;8.263.787.841.796.870;8.341.297.992.652.080;8.249.875.044.168.400;8.285.649.076.586.080;4973500;-0.003121648223421855;4.109.994.883.117.670
26/07/2023;82.528.564.453.125;8.281.673.698.444.530;8.210.126.395.226.350;82.528.564.453.125;4680900;-0.001323682691285444;3.863.079.573.486.320
27/07/2023;8.125.659.942.626.950;8.303.536.172.707.480;8.089.886.668.014.280;8.303.536.172.707.480;7208500;-0.015532427590995915;5.857.381.969.642.630
28/07/2023;832.837.905.883.789;8.352.228.919.015.680;8.183.295.821.094.760;819.820.179.416.856;8988400;0.024641897842479398;748.588.023.324.585
31/07/2023;8.376.079.559.326.170;839.098.553.513.748;8.299.562.570.631.180;8.343.286.564.171.170;4838100;0.00571112554226681;4.052.431.051.597.590
1/08/2023;827.770.004.272.461;8.320.430.095.715.280;8.213.107.996.369.030;831.148.620.836.178;6814700;-0.011814814816604832;564.100.424.811.554
2/08/2023;8.154.478.454.589.840;8.257.825.582.432.070;8.103.799.203.533.520;8.212.114.484.027.700;5613800;-0.014997877231815872;45.777.611.148.376.400
