Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume;Bid_Ask_Spread;Capitalizacion_Mercado
24/02/2024;515.711.015.625;516.841.953.125;505.854.453.125;5.073.637.109.375;15174077879;0.016405594130217752;782543911415193.6;1098.75;782543911415193.6
25/02/2024;5.173.323.828.125;5.195.002.734.375;51.306.171.875;5.156.521.484.375;15413239245;0.0031390133682369275;797376778547498.9;64.385.546.875;797376778547498.9
26/02/2024;5.452.240.234.375;5.493.817.578.125;5.093.103.125;517.305.390.625;34074411896;0.052511187656945416;1857818795020373.2;400.714.453.125;1857818795020373.2
27/02/2024;5.708.537.109.375;5.753.783.984.375;5.448.419.921.875;5.451.936.328.125;49756832031;0.045936216440473146;2840387220939021.5;3.053.640.625;2840387220939021.5
28/02/2024;625.047.890.625;639.131.328.125;5.673.842.578.125;5.707.109.765.625;83239156760;0.09069529297704289;5202845935024171.0;717.470.703.125;5202845935024171.0
29/02/2024;611.983.828.125;6.358.564.453.125;6.049.873.046.875;6.249.918.359.375;65496611844;-0.02112241427001975;4008286724550833.5;30.869.140.625;4008286724550833.5
1/03/2024;624.406.328.125;631.551.015.625;6.080.252.734.375;611.680.625;40186368423;0.0200954657884248;2509262274768387.5;235.257.421.875;2509262274768387.5
2/03/2024;6.202.984.765.625;6.245.869.921.875;616.572.890.625;6.243.165.234.375;23888473685;-0.006600547312091193;1481798383420887.0;80.141.015.625;1481798383420887.0
3/03/2024;6.316.737.109.375;632.302.109.375;614.350.234.375;62.031.578.125;26253811450;0.01817220465901261;1658384250487492.8;17.951.875;1658384250487492.8
4/03/2024;683.304.140.625;6.853.703.125;6.238.651.953.125;6.313.700.390.625;70670471105;0.0785670808490068;4828942552596592.0;615.051.171.875;4828942552596592.0
5/03/2024;6.380.119.921.875;69.170.625;5.932.391.015.625;683.410.546.875;1,02803E+11;-0.06858298181492034;6558950911166855.0;984.671.484.375;6558950911166855.0
6/03/2024;661.068.046.875;676.379.296.875;62.848.671.875;6.377.605.078.125;68750229073;0.03549970020086634;4544857965549695.0;47.892.578.125;4544857965549695.0
7/03/2024;66.925.484.375;68.029.921.875;6.565.553.125;660.997.421.875;46989543159;0.012308140052515397;3144797936476042.5;2.374.390.625;3144797936476042.5
8/03/2024;6.830.009.375;700.830.546.875;66.230.453.125;6.693.809.375;59202881172;0.020331312236987975;4043562334317710.0;38.526.015.625;4043562334317710.0
9/03/2024;684.988.828.125;686.730.546.875;68.053.125;682.992.578.125;21609650379;0.002906296632019191;1480236908930217.2;6.199.296.875;1480236908930217.2
10/03/2024;690.197.890.625;70.005.203.125;682.399.765.625;685.002.578.125;35683977532;0.007575825657206857;2462900602169629.5;17.652.265.625;2462900602169629.5
11/03/2024;7.212.390.625;728.507.109.375;671.948.828.125;69.020.546.875;65716656765;0.04399229858274628;4739741991582288.0;5.655.828.125;4739741991582288.0
12/03/2024;714.812.890.625;7.282.565.625;687.288.515.625;72.125.125;62554434520;-0.008949836049347838;4471471616065348.5;40.968.046.875;4471471616065348.5
13/03/2024;73083.5;736.374.765.625;7.133.409.375;714.821.171.875;48212536929;0.02216689906407544;3523540942650571.5;23.033.828.125;3523540942650571.5
14/03/2024;7.139.659.375;737.500.703.125;685.630.234.375;73.079.375;59594605698;-0.0233524614583823;4254851852711541.0;5.187.046.875;4254851852711541.0
15/03/2024;694.037.734.375;723.571.328.125;656.306.953.125;71.387.875;78320453976;-0.028308923292000562;5435735043272450.0;67.264.375;5435735043272450.0
16/03/2024;653.151.171.875;700.462.734.375;6.480.139.453.125;69.392.484.375;46842198371;-0.060717725206296765;3059503675921986.5;524.487.890.625;3059503675921986.5
17/03/2024;68.390.625;6.884.571.875;6.454.531.640.625;6.531.634.375;44716864318;0.046012240704610304;3058214298748219.0;430.040.234.375;3058214298748219.0
18/03/2024;6.754.859.375;688.971.328.125;665.942.265.625;683.713.046.875;49261579492;-0.012388507554368627;3327550420588439.5;230.290.625;3327550420588439.5
19/03/2024;619.127.734.375;681.069.296.875;615.361.796.875;675.561.328.125;74215844794;-0.08712073185700822;4594908784203586.0;6570.75;4594908784203586.0
20/03/2024;67.913.671.875;681.152.578.125;6.080.778.515.625;6.193.015.625;66792634382;0.09251085296877404;4536133055085991.0;730.747.265.625;4536133055085991.0
21/03/2024;65.491.390.625;681.999.921.875;6.458.091.796.875;679.115.859.375;44480350565;-0.03631867422621332;2913080013989354.5;361.907.421.875;2913080013989354.5
22/03/2024;6.377.876.171.875;66623.75;6.235.537.109.375;654.899.296.875;41401116964;-0.02649844665215931;2640511973737054.5;426.837.890.625;2640511973737054.5
23/03/2024;64.062.203.125;659.763.984.375;630.384.921.875;6.380.272.265.625;24738964812;0.0044342886654000135;1584832588888571.5;293.790.625;1584832588888571.5
24/03/2024;67.234.171.875;676.227.578.125;638.258.515.625;6.407.075.390.625;27206630673;0.04832709315067971;1829215282808129.0;379.690.625;1829215282808129.0
25/03/2024;699.588.125;7.116.259.375;664.148.359.375;6.723.409.375;42700139523;0.0397250476948794;2987251054613396.5;47.477.578.125;2987251054613396.5
26/03/2024;699.878.359.375;715.357.421.875;69.335.609.375;69.931.328.125;36010437368;0.0004147786065640333;2520292582549203.5;22.001.328.125;2520292582549203.5
27/03/2024;6.945.534.375;717.276.875;683.819.296.875;699.918.984.375;40827113309;-0.007637444542951766;2835661189196795.0;33.457.578.125;2835661189196795.0
28/03/2024;70.744.953.125;715.460.234.375;688.955.078.125;694.527.734.375;34374900617;0.018397189971880865;2431850732826198.5;2.650.515.625;2431850732826198.5
29/03/2024;69.892.828.125;7.091.309.375;6.907.665.625;70.744.796.875;25230851763;-0.012118158012204417;1763455585718712.2;18.364.375;1763455585718712.2
30/03/2024;696.453.046.875;703.554.921.875;696.010.625;698.934.453.125;17130241883;-0.0035477570486820652;1193040915312108.8;7.544.296.875;1193040915312108.8
31/03/2024;713.336.484.375;7.137.778.125;696.248.671.875;6.964.778.125;20050941373;0.023952858696302478;1430306802742505.5;17.529.140.625;1430306802742505.5
1/04/2024;697.021.484.375;7.134.209.375;681.106.953.125;71.333.484.375;34873527352;-0.023137002333257977;2430759780028320.5;32.313.984.375;2430759780028320.5
2/04/2024;6.544.697.265.625;697.083.828.125;6.458.659.375;697.050.234.375;50705240709;-0.06299090436988572;3318504502210497.5;51.217.890.625;3318504502210497.5
3/04/2024;659.808.125;669.143.203.125;645.598.984.375;65.446.671.875;34488018367;0.00812374307331999;2275547473369583.0;2.354.421.875;2275547473369583.0
4/04/2024;6.850.884.375;692.912.578.125;65.113.796.875;659.756.953.125;34439527442;0.03759886271186141;2359412204347815.0;41.774.609.375;2359412204347815.0
5/04/2024;67.837.640.625;687.257.578.125;660.114.765.625;685.157.578.125;33748230056;-0.009845630418288566;2289400302268751.5;271.428.125;2289400302268751.5
6/04/2024;68.896.109.375;696.296.015.625;6.749.171.875;678.405.703.125;19967785809;0.015482496362565016;1375702755073436.8;21.378.828.125;1375702755073436.8
7/04/2024;693.625.546.875;702.844.296.875;688.516.328.125;68.897.109.375;21204930369;0.006747455363626304;1470828142364392.0;1.432.796.875;1470828142364392.0
8/04/2024;71.631.359.375;72.715.359.375;690.642.421.875;693.625.546.875;37261432669;0.03218579409702191;2669087074340504.5;36.511.171.875;2669087074340504.5
9/04/2024;69.139.015.625;717.425.078.125;68.212.921.875;71632.5;36426900409;-0.035413761203788405;2518520036548170.0;35.295.859.375;2518520036548170.0
10/04/2024;705.878.828.125;710.934.296.875;675.035.625;691.402.421.875;38318601774;0.020739301242534747;2704828971561966.5;35.898.671.875;2704828971561966.5
11/04/2024;70.060.609.375;71.256.234.375;695.718.125;70.575.734.375;30153382941;-0.00749778258451207;2112564383564189.8;1.684.421.875;2112564383564189.8
12/04/2024;671.958.671.875;712.227.421.875;652.548.359.375;700.613.828.125;44129299406;-0.041748970181434676;2965306541962998.5;596.790.625;2965306541962998.5
13/04/2024;6.382.147.265.625;679.314.296.875;6.091.910.546.875;67.188.375;52869738185;-0.05152204971523435;3374224549917074.0;701.232.421.875;3374224549917074.0
14/04/2024;657.387.265.625;658.244.296.875;622.058.515.625;6.383.623.046.875;49084320047;0.02959850149495867;3226740694075970.0;3.618.578.125;3226740694075970.0
15/04/2024;634.262.109.375;668.786.484.375;623.320.703.125;657.396.484.375;43595917654;-0.03581099949650861;2765123869136484.0;4.546.578.125;2765123869136484.0
16/04/2024;6.381.186.328.125;6.435.566.796.875;6.171.640.234.375;63.419.296.875;42847528078;0.0060619201772289105;2734180603652856.5;2.639.265.625;2734180603652856.5
17/04/2024;6.127.669.140.625;6.448.636.328.125;597.685.859.375;6.383.184.765.625;41915247049;-0.04053958534994488;2568427658638304.0;471.777.734.375;2568427658638304.0
18/04/2024;6.351.275.390.625;641.256.875;6.083.348.046.875;6.127.531.640.625;36006307335;0.03584120208614769;2286859736840659.5;329.220.703.125;2286859736840659.5
19/04/2024;638.435.703.125;6.548.159.765.625;59.651.390.625;63510.75;49920425401;0.005195142876912206;3187098189118654.5;583.020.703.125;3187098189118654.5
20/04/2024;6.499.444.140.625;6.544.245.703.125;6.317.240.234.375;638.511.015.625;23097485495;0.017865871886504233;1501208167636486.8;22.700.546.875;1501208167636486.8
21/04/2024;6.492.664.453.125;657.232.421.875;6.427.772.265.625;6.499.281.640.625;20506644853;-0.0010436624765665994;1331427640899318.5;144.551.953.125;1331427640899318.5
22/04/2024;668.376.796.875;672.339.609.375;645.481.796.875;649.356.328.125;28282686673;0.029008901759275917;1890349152551899.0;268.578.125;1890349152551899.0
23/04/2024;664.072.734.375;671.992.421.875;658.648.671.875;66.839.890.625;24310975583;-0.006460398489914604;1614425603072667.0;1.334.375;1614425603072667.0
24/04/2024;642.768.984.375;670.753.671.875;6.358.987.109.375;6.640.871.875;30276655120;-0.03260630131627199;1946089486175454.5;348.549.609.375;1946089486175454.5
25/04/2024;6.448.170.703.125;6.527.520.703.125;627.836.328.125;6.427.501.953.125;32155786816;0.0031812827691917772;2073460024828643.2;249.157.421.875;2073460024828643.2
26/04/2024;637.553.203.125;6.478.965.625;633.223.984.375;6.448.537.109.375;24139372950;-0.011328935219016097;1539013454570148.0;14.672.578.125;1539013454570148.0
27/04/2024;63.419.140.625;6.389.836.328.125;6.242.471.875;6.375.098.828.125;19530783039;-0.005286917956356649;1238625476066705.8;147.364.453.125;1238625476066705.8
28/04/2024;6.311.323.046.875;64.321.484.375;6.279.359.765.625;63.423.515.625;17334827993;-0.004835296290154387;1094056994258348.0;152.788.671.875;1094056994258348.0
29/04/2024;6.384.112.109.375;6.417.487.890.625;6.179.545.703.125;6.310.636.328.125;26635912073;0.011467091787556437;1700466488094870.5;2.379.421.875;1700466488094870.5
30/04/2024;6.063.685.546.875;6.470.333.203.125;5.912.006.640.625;6.383.941.796.875;37840840057;-0.051494629716542104;2294549549352394.5;5.583.265.625;2294549549352394.5
1/05/2024;5.825.401.171.875;60780.5;5.655.529.296.875;6.060.949.609.375;48439780271;-0.040089923480657194;2821811527560509.0;422.520.703.125;2821811527560509.0
2/05/2024;5.912.343.359.375;59.602.296.875;56.937.203.125;58.253.703.125;32711813559;0.014814392549697799;1934034736686667.2;266.509.375;1934034736686667.2
3/05/2024;628.898.359.375;6.332.050.390.625;588.483.125;5.912.230.078.125;33172023048;0.06175720649824811;2086183087203688.8;447.219.140.625;2086183087203688.8
4/05/2024;6.389.147.265.625;6.449.495.703.125;625.993.515.625;6.289.103.125;20620477992;0.015801344389047563;1317472705784673.0;189.560.546.875;1317472705784673.0
5/05/2024;640.311.328.125;64.610.890.625;629.553.046.875;63.892.453.125;18296164805;0.002183511056964741;1171524158588343.2;16.555.859.375;1171524158588343.2
6/05/2024;6.316.194.921.875;6.549.490.234.375;6.274.623.828.125;640.383.125;28697928697;-0.013667364763724113;1812617115043222.2;27.486.640.625;1812617115043222.2
7/05/2024;6.233.481.640.625;6.439.045.703.125;6.228.598.046.875;6.316.276.171.875;25930730982;-0.01318192999564668;1616387355042828.8;21.044.765.625;1616387355042828.8
8/05/2024;6.118.794.140.625;629.860.859.375;6.087.712.890.625;62.332.640.625;26088172222;-0.018569986258493817;1596281553315894.8;210.895.703.125;1596281553315894.8
9/05/2024;630.499.609.375;634.049.140.625;6.064.807.421.875;6.119.119.921.875;25453338161;0.02997730860417905;1604831976780028.0;275.683.984.375;1604831976780028.0
10/05/2024;6.079.277.734.375;634.467.421.875;6.020.878.125;6.305.519.140.625;27804954694;-0.036456454635488925;1690340419765398.5;32.379.609.375;1690340419765398.5
11/05/2024;607.937.109.375;6.145.115.234.375;60.492.625;6.079.335.546.875;13842272968;1,54E+11;841523141534562.2;95.852.734.375;841523141534562.2
12/05/2024;6.144.839.453.125;6.181.815.625;606.326.015.625;6.079.350.390.625;13800459405;0.01071136415279376;848016074230939.6;11.855.546.875;848016074230939.6
13/05/2024;6.290.144.921.875;6.342.266.015.625;6.076.983.984.375;6.145.121.875;27889181179;0.02337149423787631;1754269913683386.8;26.528.203.125;1754269913683386.8
14/05/2024;615.527.890.625;63.092.125;61.123.765.625;629.007.734.375;28186271527;-0.021674038111579395;1734943625759780.8;1.968.359.375;1734943625759780.8
15/05/2024;662.674.921.875;66.454.453.125;6.133.041.015.625;6.155.398.828.125;39815167074;0.07380429766149847;2638451273020302.0;512.404.296.875;2638451273020302.0
16/05/2024;6.523.158.203.125;667.124.296.875;646.130.546.875;66.256.109.375;31573077994;-0.015755724397151206;2059561827144665.2;2.099.375;2059561827144665.2
17/05/2024;67.051.875;674.594.609.375;6.511.931.640.625;65.231.296.875;28031279310;0.027522834905047706;1879549836384206.2;234.014.453.125;1879549836384206.2
18/05/2024;669.408.046.875;67.387.328.125;66663.5;670.662.109.375;16712277406;-0.001657856805292211;1118733297718365.1;723.828.125;1118733297718365.1
19/05/2024;662.783.671.875;67.694.296.875;659.371.796.875;669.379.296.875;19249094538;-0.0099451595532183;1275798555816464.8;17.571.171.875;1275798555816464.8
20/05/2024;714.481.953.125;714.835.625;66.086.171.875;662.787.421.875;43850655717;0.07510908882529838;3133050214249410.5;5.397.390.625;3133050214249410.5
21/05/2024;7.013.653.125;719.464.609.375;69.191.125;714.430.625;46932005990;-0.01852885718229531;3291648104742822.0;27.553.359.375;3291648104742822.0
22/05/2024;691.223.359.375;706.236.953.125;689.776.953.125;701.353.203.125;32802561717;-0.014565869510184994;2267389690613051.0;1646.0;2267389690613051.0
23/05/2024;679.295.625;700.412.734.375;66.356.953.125;691.213.046.875;41895680979;-0.017406596587757724;2845955279543041.5;36.843.203.125;2845955279543041.5
24/05/2024;685.261.015.625;69.220.296.875;66.622.671.875;679.281.328.125;29197308153;0.008743394668047938;2000777703844087.2;2.597.625;2000777703844087.2
25/05/2024;692.659.453.125;695.793.203.125;685.158.203.125;68.526.921.875;15473071741;0.010738658385428567;1071756941028495.1;1063.5;1071756941028495.1
26/05/2024;6.851.809.375;695.062.265.625;68.183.890.625;692.642.890.625;15628433737;-0.010855523058038129;1070830487957428.9;13.223.359.375;1070830487957428.9
27/05/2024;693.945.546.875;705.978.828.125;68232.5;685.121.796.875;25870990717;0.01271054899375939;1795305880130661.2;23.653.828.125;1795305880130661.2
28/05/2024;6.829.621.875;69.514.640.625;6.722.715.625;693.921.953.125;32722265965;-0.015953999045957543;2234807034341319.8;2.287.484.375;2234807034341319.8
29/05/2024;6.757.809.375;688.524.609.375;671.014.921.875;682.963.515.625;26707072906;-0.010570529093847765;1804813076629753.0;175.096.875;1804813076629753.0
30/05/2024;683.649.921.875;695.005.390.625;67.118.078.125;675.760.859.375;29509712534;0.011577009906272178;2017431266842280.8;23.824.609.375;2017431266842280.8
31/05/2024;674.914.140.625;689.995.625;66.633.421.875;68.362.515.625;27387283769;-0.012860492770805693;1848406508900764.5;2.366.140.625;1848406508900764.5
1/06/2024;677.069.375;67.839.765.625;673.861.953.125;67.489.609.375;11641495604;0.0031882581048550507;788210015266552.8;4.535.703.125;788210015266552.8
2/06/2024;677.516.015.625;684.091.640.625;673.155.234.375;677.102.734.375;17110588415;0.0006594499605225849;1159269768793008.5;1.093.640.625;1159269768793008.5
3/06/2024;6.880.478.125;702.308.203.125;675.898.359.375;677.538.984.375;32401285324;0.015425138658129584;2229363348936655.5;2.640.984.375;2229363348936655.5
4/06/2024;70.567.765.625;7.104.740.625;68.564.640.625;688.045.703.125;33149696545;0.025300225248925362;2339300016327432.5;2.482.765.625;2339300016327432.5
5/06/2024;710.828.203.125;717.354.140.625;703.907.109.375;705.683.515.625;32810771409;0.007272217816602819;2332282168380459.5;1.344.703.125;2332282168380459.5
6/06/2024;707.571.640.625;71.625.734.375;70.119.125;7.108.284.375;25223152007;-0.0045918902720176475;1784718704732675.2;1.506.609.375;1784718704732675.2
7/06/2024;693.425.859.375;719.078.515.625;685.072.578.125;707.591.875;36188381096;-0.020194557079892095;2509395926088380.5;340.059.375;2509395926088380.5
8/06/2024;693.057.734.375;695.333.203.125;692.107.421.875;693.241.796.875;14262185861;-0.0005310196389050046;988451822005981.9;322.578.125;988451822005981.9
9/06/2024;696.479.921.875;698.175.234.375;6.916.084.375;692.974.921.875;13534028500;0.004925659126589219;942617911233402.4;6.566.796.875;942617911233402.4
10/06/2024;6.951.228.125;701.460.703.125;69.232.421.875;696.443.125;20597699541;-0.0019504270460231217;1431793083596988.0;9.136.484.375;1431793083596988.0
11/06/2024;6.733.203.125;695.494.140.625;661.236.015.625;69.508.078.125;37116136345;-0.03186737491787959;2499104852260801.0;34.258.125;2499104852260801.0
12/06/2024;682.411.875;69.977.890.625;66.902.453.125;67.321.375;34497940694;0.013412234174301008;2354180439263134.0;30.754.375;2354180439263134.0
13/06/2024;667.563.984.375;6.836.578.125;663.045.625;682.431.015.625;28955204146;-0.021998155421161833;1932945144809528.0;206.121.875;1932945144809528.0
14/06/2024;6.601.109.375;672.946.484.375;6.505.689.453.125;667.475.703.125;27403884779;-0.011227334405387725;1808960407260767.0;223.775.390.625;1808960407260767.0
15/06/2024;66191.0;664.021.875;658.717.734.375;660.067.421.875;14121265576;0.0027216870164859935;934700689741016.0;5.304.140.625;934700689741016.0
16/06/2024;66.639.046.875;6.689.484.375;66018.25;66.189.359.375;13281140541;0.00674619312119944;885042547065161.9;87.659.375;885042547065161.9
17/06/2024;66.490.296.875;671.883.203.125;6.509.496.484.375;66.636.515.625;30006354476;-0.0022346697987336212;1995131417245725.0;209.335.546.875;1995131417245725.0
18/06/2024;6.514.074.609.375;66.556.703.125;6.406.695.703.125;664.909.765.625;39481285950;-0.020505771883152002;2571840423523689.5;248.974.609.375;2571840423523689.5
19/06/2024;64.960.296.875;656.953.515.625;6.469.330.078.125;6.514.666.015.625;21103423504;-0.002773987515326679;1370884655898692.8;100.205.078.125;1370884655898692.8
20/06/2024;6.482.865.625;664.389.609.375;6.454.784.765.625;64.960.296.875;25641109124;-0.002028534277712279;1662278649268534.5;189.111.328.125;1662278649268534.5
21/06/2024;6.409.619.921.875;65.007.546.875;6.337.889.453.125;6.483.798.828.125;26188171739;-0.011362664075990998;1678562272957782.8;162.865.234.375;1678562272957782.8
22/06/2024;64.252.578.125;6.447.546.875;639.297.578.125;6.411.386.328.125;9858198793;0.002436781820078235;633414688119013.2;5.457.109.375;633414688119013.2
23/06/2024;63.180.796.875;64.491.703.125;63.180.796.875;6.424.896.484.375;11170471802;-0.016821441362000096;705759309920077.2;131.090.625;705759309920077.2
24/06/2024;602.774.140.625;6.329.252.734.375;5.860.169.921.875;631.733.515.625;43152133651;-0.047042933993412646;2601099027761667.0;4.690.828.125;2601099027761667.0
25/06/2024;61.804.640.625;6.225.826.171.875;60239.75;6.026.628.125;29201215431;0.025020978589857558;1804770625526159.5;201.851.171.875;1804770625526159.5
26/06/2024;6.081.127.734.375;6.243.413.671.875;606.951.875;6.178.967.578.125;22506003064;-0.016203198264060435;1368618794224191.2;173.894.921.875;1368618794224191.2
27/06/2024;6.160.480.078.125;6.229.386.328.125;6.058.533.203.125;608.112.265.625;21231745045;0.01296454786345771;1307977423735516.8;170.853.125;1307977423735516.8
28/06/2024;6.032.013.671.875;6.212.609.765.625;5.998.540.234.375;616.128.046.875;24952866877;-0.021073812008611803;1505160341545408.2;21.406.953.125;1505160341545408.2
29/06/2024;6.088.737.890.625;6.109.762.109.375;6.030.096.484.375;60.319.875;12652903396;0.009359920064692571;770402123336429.4;79.665.625;770402123336429.4
30/06/2024;6.267.829.296.875;62.892.828.125;6.063.294.921.875;608.884.453.125;17333226409;0.028989272731724976;1086417042956976.5;225.987.890.625;1086417042956976.5
1/07/2024;6.285.198.046.875;637.772.265.625;6.249.551.171.875;6.267.360.546.875;25468379421;0.0027672625269042988;1600738085939406.5;128.171.484.375;1600738085939406.5
2/07/2024;62.029.015.625;63.203.359.375;6.175.274.609.375;6.284.441.015.625;20151616992;-0.01318017605629068;1249984965265783.5;145.061.328.125;1249984965265783.5
3/07/2024;60.173.921.875;62.187.703.125;5.941.938.671.875;6.203.433.203.125;29756701685;-0.030363202506616574;1790577442450870.8;276.831.640.625;1790577442450870.8
4/07/2024;56.977.703.125;6.039.967.578.125;567.778.046.875;6.014.713.671.875;41149609230;-0.05457904895434864;2344610218416700.0;362.187.109.375;2344610218416700.0
5/07/2024;56.662.375;5.749.715.234.375;53.717.375;5.702.280.859.375;55417544033;-0.005549607840752044;3140089661576858.5;377.977.734.375;3140089661576858.5
6/07/2024;583.035.390.625;58.472.546.875;560.389.609.375;5.665.907.421.875;20610320577;0.028552385625087485;1201654630851767.0;24.335.859.375;1201654630851767.0
7/07/2024;55.849.109.375;5.837.112.109.375;5.579.332.421.875;582.394.296.875;20553359505;-0.043009217189319104;1147886823018440.8;2.577.796.875;1147886823018440.8
8/07/2024;5.670.509.765.625;581.313.359.375;5.432.101.953.125;5.584.957.421.875;39766159899;0.015210533790654032;2254943980486847.5;381.031.640.625;2254943980486847.5
9/07/2024;580.092.265.625;582.391.953.125;56.316.875;5.670.459.765.625;27849512607;0.022737964112148894;1615528686474663.0;19.223.203.125;1615528686474663.0
10/07/2024;5.774.249.609.375;5.935.943.359.375;571.784.140.625;580.338.828.125;26175260526;-0.0046086733698468725;1511424878675443.5;218.101.953.125;1511424878675443.5
11/07/2024;573.449.140.625;5.929.943.359.375;5.712.037.890.625;57.729.890.625;28707803842;-0.006909245978268808;1646246544242597.2;21.790.546.875;1646246544242597.2
12/07/2024;5.789.946.484.375;585.325.546.875;5.659.017.578.125;573.411.953.125;25604805221;0.009623984558104185;1482504519724356.0;194.237.890.625;1482504519724356.0
13/07/2024;59.231.953.125;59.787.078.125;5.779.644.140.625;5.790.873.828.125;17080061806;0.022753003242582143;1011685420265094.9;199.063.671.875;1011685420265094.9
14/07/2024;6.078.779.296.875;6.132.952.734.375;59225.25;59225.25;22223416061;0.025927850263005585;1350912414574461.5;210.427.734.375;1350912414574461.5
15/07/2024;6.487.015.234.375;6.487.015.234.375;607.049.296.875;6.081.545.703.125;38094526099;0.06499862039498035;2471197711505090.5;416.522.265.625;2471197711505090.5
16/07/2024;650.971.484.375;6.535.433.984.375;6.248.796.875;6.478.441.796.875;41617346768;0.0034931297826731934;2709170600131407.0;286.637.109.375;2709170600131407.0
17/07/2024;6.411.879.296.875;66.066.734.375;638.960.859.375;6.509.183.203.125;32525071311;-0.01514324245482322;2085468313683839.2;21.706.484.375;2085468313683839.2
18/07/2024;6.397.406.640.625;6.510.466.015.625;632.461.640.625;6.410.473.828.125;27239305337;-0.0022597141603525025;1742609128489358.0;185.849.609.375;1742609128489358.0
19/07/2024;6.671.015.625;67.442.640.625;6.332.934.375;6.397.232.421.875;37003855410;0.041879420109635544;2468532976253508.0;4.113.296.875;2468532976253508.0
20/07/2024;671.636.484.375;67.610.734.375;662.996.171.875;66.709.921.875;19029581250;0.006774946348331885;1278096104987841.8;13.111.171.875;1278096104987841.8
21/07/2024;681.545.234.375;6.837.290.625;65.842.296.875;671.649.140.625;26652190004;0.014645375370143716;1816467308288321.2;2.530.609.375;1816467308288321.2
22/07/2024;67585.25;684.800.625;66.611.296.875;681.529.765.625;42649109453;-0.008387766690112852;2882450724658368.0;1.868.765.625;2882450724658368.0
23/07/2024;65.927.671.875;67.779.015.625;654.844.609.375;675.848.046.875;35605668666;-0.024831503546284737;2347398840702017.0;22.945.546.875;2347398840702017.0
24/07/2024;653.721.328.125;67.113.984.375;6.514.699.609.375;65.927.859.375;27470942309;-0.008462196557576013;1795834089108473.5;196.698.828.125;1795834089108473.5
25/07/2024;657.772.265.625;66.112.421.875;6.347.347.265.625;65.375.875;38315761670;0.006177613679945953;2520304536282343.5;263.894.921.875;2520304536282343.5
26/07/2024;679.120.625;682.076.015.625;65.743.765.625;657.718.125;30488630457;0.03193999219319689;2070545777135187.5;24.638.359.375;2070545777135187.5
27/07/2024;678.133.359.375;693.985.078.125;6.670.521.875;679.118.125;34691905492;-0.001454798896138238;2352573841440997.0;26.932.890.625;2352573841440997.0
28/07/2024;682.558.671.875;683.018.515.625;67.085.828.125;6.780.865.625;18043166945;0.006504525639670648;1231552006639810.0;12.160.234.375;1231552006639810.0
29/07/2024;668.199.140.625;699.875.390.625;6.653.259.375;682.590.546.875;40780682628;-0.021262245664086656;2724961708613046.5;34.549.453.125;2724961708613046.5
30/07/2024;66.201.015.625;66.987.671.875;6.532.319.140.625;668.190.546.875;31380492109;-0.009305346230673276;2077420448428098.2;166.448.046.875;2077420448428098.2
31/07/2024;64619.25;668.102.109.375;64.532.046.875;662.012.734.375;31292785994;-0.024183450577486682;2022116361342784.5;22.781.640.625;2022116361342784.5
1/08/2024;65357.5;655.932.421.875;6.224.894.140.625;6.462.583.984.375;40975554494;0.011359846111043197;2678059802841605.0;334.430.078.125;2678059802841605.0
2/08/2024;6.141.506.640.625;6.552.322.265.625;6.118.489.453.125;65353.5;43060875727;-0.06221701386487153;2644586542284983.5;4.338.328.125;2644586542284983.5
3/08/2024;6.068.009.375;6.214.837.109.375;5.983.652.734.375;6.141.480.859.375;31753030589;-0.012039486792085179;1926776872987137.8;231.184.375;1926776872987137.8
4/08/2024;581.169.765.625;6.106.298.828.125;572.108.046.875;6.067.609.375;31758917219;-0.04315788272420938;1845732247667000.8;385.218.359.375;1845732247667000.8
5/08/2024;5.399.145.703.125;58.268.828.125;4.912.123.828.125;58.110.296.875;1,08991E+11;-0.07363198582120066;5884587514097827.0;914.758.984.375;5884587514097827.0
6/08/2024;5.603.431.640.625;5.705.991.796.875;539.732.734.375;5.399.134.765.625;49300484106;0.03713846509911699;2762518925376903.0;308.664.453.125;2762518925376903.0
7/08/2024;550.274.609.375;577.268.828.125;546.205.078.125;560.406.328.125;41637562185;-0.018131945621423673;2291209326667814.5;3.106.375;2291209326667814.5
8/08/2024;6.171.013.671.875;62.673.765.625;547.667.265.625;5.503.002.734.375;45298472567;0.11461585743295792;2795374935260116.5;79.070.390.625;2795374935260116.5
9/08/2024;6.088.011.328.125;6.175.186.328.125;59.587.859.375;6.172.820.703.125;33425553115;-0.013541633552667406;2034951460129638.8;216.400.390.625;2034951460129638.8
10/08/2024;609.458.125;6.146.451.171.875;6.028.756.640.625;6.088.123.046.875;15745822278;0.0010785754296191252;959641932213310.9;11.769.453.125;959641932213310.9
11/08/2024;58.719.484.375;6.177.866.015.625;5.834.882.421.875;60.944.890.625;22759754812;-0.03721354652343721;1336441067062065.0;34.298.359.375;1336441067062065.0
12/08/2024;59.354.515.625;6.068.033.203.125;576.888.984.375;5.871.939.453.125;37078637820;0.01075659964060797;2200784587840906.0;299.143.359.375;2200784587840906.0
13/08/2024;6.060.956.640.625;615.723.984.375;5.850.625.390.625;5.935.620.703.125;30327698167;0.02092453927711503;1838148636001493.0;306.614.453.125;1838148636001493.0
