Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume
2/08/2022;409.118.994.140.625;414.047.021.484.375;407.981.005.859.375;41.042.099.609.375;4727710000;-0.00668468837887098;19.341.959.597.885.700
3/08/2022;4.155.169.921.875;416.766.015.625;41.079.599.609.375;41.079.599.609.375;4351760000;0.015517456270090707;18082302259218.75
4/08/2022;415.193.994.140.625;41.612.900.390.625;4.135.419.921.875;415.485.009.765.625;4283320000;-0.0007776424495837734;17784087389824.22
5/08/2022;414.518.994.140.625;4.151.580.078.125;410.731.005.859.375;41.158.701.171.875;4085940000;-0.0016270690189191196;16.936.997.389.189.400
8/08/2022;414.006.005.859.375;41.866.201.171.875;412.897.021.484.375;415.593.017.578.125;4221090000;-0.0012383171221209141;17.475.566.112.729.400
9/08/2022;412.247.021.484.375;41.372.998.046.875;411.208.984.375;413.310.986.328.125;3913090000;-0.004257744235926498;16131596973002.93
10/08/2022;4.210.240.234.375;421.102.978.515.625;4.177.259.765.625;418.102.001.953.125;4546010000;0.021067158460407496;19.139.794.207.871.000
11/08/2022;420.727.001.953.125;425.791.015.625;420.141.015.625;422.739.990.234.375;4630200000;-0.0007057229222018175;19.480.501.644.433.500
12/08/2022;428.014.990.234.375;428.047.021.484.375;421.977.978.515.625;422.502.001.953.125;3788010000;0.017174046951492668;16.213.250.631.577.100
15/08/2022;429.714.013.671.875;43.017.900.390.625;425.689.990.234.375;42.693.701.171.875;3696830000;0.003961684056233163;15.885.796.571.625.900
16/08/2022;43.052.001.953.125;432.527.978.515.625;427.777.001.953.125;42.904.599.609.375;4329820000;0.0018739228259478625;18640741909667.97
17/08/2022;42.740.400.390.625;430.218.017.578.125;4.253.080.078.125;428.039.990.234.375;3885030000;-0.007264114867648021;16.604.773.772.958.900
18/08/2022;4.283.740.234.375;429.252.978.515.625;426.197.998.046.875;42.731.298.828.125;3340330000;0.0022669896063847975;14.309.106.017.089.800
19/08/2022;422.847.998.046.875;426.631.005.859.375;42.187.001.953.125;426.631.005.859.375;3761340000;-0.012983928713038868;15.904.750.889.736.300
22/08/2022;4.137.990.234.375;4.195.080.078.125;412.985.986.328.125;4.195.080.078.125;3907430000;-0.021632366466494565;16.168.907.181.503.900
23/08/2022;412.872.998.046.875;415.977.001.953.125;412.402.978.515.625;413.308.984.375;3823520000;-0.002240370434437464;15.786.281.654.921.800
24/08/2022;414.077.001.953.125;415.656.005.859.375;411.997.021.484.375;41.265.498.046.875;3583630000;0.002911916698724165;14.838.987.665.092.700
25/08/2022;41.991.201.171.875;42.005.400.390.625;414.758.984.375;4.153.259.765.625;3566870000;0.013993241836107048;14.977.715.572.392.500
26/08/2022;4.057.659.912.109.370;42.030.400.390.625;4.057.659.912.109.370;4.198.740.234.375;3832750000;-0.03426857631703952;15.551.996.028.137.200
29/08/2022;4.030.610.107.421.870;4.062.989.990.234.370;4.017.419.921.875;4.034.580.078.125;3396510000;-0.0066886751973248065;13.690.007.535.959.400
30/08/2022;3.986.159.912.109.370;404.497.998.046.875;39.652.099.609.375;4041.25;3835860000;-0.011089416492117008;15.290.351.360.463.800
31/08/2022;3955.0;40.153.701.171.875;3.954.530.029.296.870;4.000.669.921.875;4542490000;-0.007847738208153028;17965547950000.0
1/09/2022;396.685.009.765.625;397.022.998.046.875;390.364.990.234.375;393.672.998.046.875;4152250000;0.0029917522671948716;16.471.353.317.993.100
2/09/2022;3.924.260.009.765.620;4.018.429.931.640.620;39.062.099.609.375;3.994.659.912.109.370;3665850000;-0.010794552570724387;14.385.748.556.799.300
6/09/2022;390.818.994.140.625;3.942.550.048.828.120;3886.75;3.930.889.892.578.120;4127340000;-0.004103464690895143;16.130.428.672.763.600
7/09/2022;39.798.701.171.875;3.987.889.892.578.120;3.906.030.029.296.870;3.909.429.931.640.620;3890320000;0.018174848666169877;15.482.968.314.296.800
8/09/2022;4.006.179.931.640.620;4010.5;394.481.005.859.375;395.993.994.140.625;3966850000;0.006588966880442448;15.891.914.861.828.600
9/09/2022;4.067.360.107.421.870;407.681.005.859.375;402.293.994.140.625;402.293.994.140.625;3901940000;0.01515601498121106;15870595097553.71
12/09/2022;411.041.015.625;411.927.978.515.625;4.083.669.921.875;4.083.669.921.875;3814200000;0.010528651483995635;15677926417968.75
13/09/2022;393.268.994.140.625;40.371.201.171.875;3.921.280.029.296.870;40.371.201.171.875;4224550000;-0.04419916303197406;16.613.845.291.967.700
14/09/2022;3.946.010.009.765.620;396.193.994.140.625;3.912.179.931.640.620;394.072.998.046.875;4293240000;0.003381289078844715;16.941.168.014.326.100
15/09/2022;390.135.009.765.625;3.959.139.892.578.120;3.888.280.029.296.870;3.932.409.912.109.370;4441830000;-0.011382272168149512;17329133904272.46
16/09/2022;3.873.330.078.125;3.880.949.951.171.870;3.837.080.078.125;3.880.949.951.171.870;7954650000;-0.007208049775663175;30810985105957.03
19/09/2022;3.899.889.892.578.120;3.900.449.951.171.870;3838.5;3.849.909.912.109.370;3766850000;0.006833697724705768;14690300241857.91
20/09/2022;3.855.929.931.640.620;3.876.010.009.765.620;38.275.400.390.625;387.522.998.046.875;4058050000;-0.011336114736600402;15.647.556.459.094.200
21/09/2022;3.789.929.931.640.620;3.907.070.068.359.370;3.789.489.990.234.370;387.139.990.234.375;4078330000;-0.01726467409850635;15456584938107.91
22/09/2022;3.757.989.990.234.370;379.089.990.234.375;3.749.449.951.171.870;3.782.360.107.421.870;4284600000;-0.008463293830453985;16.101.483.912.158.200
23/09/2022;369.322.998.046.875;3.727.139.892.578.120;3.647.469.970.703.120;3.727.139.892.578.120;5144270000;-0.017382828767330778;18.998.972.191.625.900
26/09/2022;36.550.400.390.625;3.715.669.921.875;3.644.760.009.765.620;3.682.719.970.703.120;4886140000;-0.010394360890280502;17.859.037.336.464.800
27/09/2022;36.472.900.390.625;3.717.530.029.296.870;36.232.900.390.625;368.643.994.140.625;4577740000;-0.0021226109548247284;16.696.345.503.417.900
28/09/2022;37.190.400.390.625;3.736.739.990.234.370;3.640.610.107.421.870;365.193.994.140.625;4684850000;0.019481144181152356;17.423.144.727.001.900
29/09/2022;3.640.469.970.703.120;3.687.010.009.765.620;361.039.990.234.375;3.687.010.009.765.620;4681810000;-0.0213527948230975;17.043.988.713.537.500
30/09/2022;35.856.201.171.875;367.143.994.140.625;35.841.298.828.125;363.347.998.046.875;5645360000;-0.0151813515462093;20.242.116.384.765.600
3/10/2022;3.678.429.931.640.620;369.835.009.765.625;3.604.929.931.640.620;3.609.780.029.296.870;4806680000;0.02555457753093017;17681035583818.36
4/10/2022;3.790.929.931.640.620;3.791.919.921.875;37.264.599.609.375;37.264.599.609.375;5146580000;0.030125341416799834;19.510.324.167.583.000
5/10/2022;3.783.280.029.296.870;3.806.909.912.109.370;3.722.659.912.109.370;3753.25;4293180000;-0.0020199875589381176;16.242.302.156.176.700
6/10/2022;374.452.001.953.125;3.797.929.931.640.620;3.739.219.970.703.120;3.771.969.970.703.120;4252100000;-0.010297922911395202;15.922.073.575.048.800
7/10/2022;3.639.659.912.109.370;3.706.739.990.234.370;362.072.998.046.875;3.706.739.990.234.370;4449660000;-0.028403196531478058;16.195.249.124.516.600
10/10/2022;3.612.389.892.578.120;3.652.169.921.875;358.810.009.765.625;3.647.510.009.765.620;3834320000;-0.007520673133652772;13.851.058.812.910.100
11/10/2022;3.588.840.087.890.620;3.640.659.912.109.370;3.568.449.951.171.870;3.595.860.107.421.870;4759030000;-0.006540518412323781;17.079.397.643.474.100
12/10/2022;3.577.030.029.296.870;3.608.340.087.890.620;3.573.860.107.421.870;3.590.830.078.125;4006830000;-0.0032961996501662937;14.332.551.232.287.500
13/10/2022;3.669.909.912.109.370;3.685.409.912.109.370;3.491.580.078.125;35.203.701.171.875;5021680000;0.025634259307631132;18.429.113.207.441.400
14/10/2022;3.583.070.068.359.370;3712.0;3.579.679.931.640.620;3.690.409.912.109.370;4243030000;-0.023947120744528417;15.203.073.792.150.800
17/10/2022;3.677.949.951.171.870;368.972.998.046.875;363.864.990.234.375;363.864.990.234.375;4352780000;0.026135524557561848;16.009.306.988.461.900
18/10/2022;371.997.998.046.875;37.627.900.390.625;3.686.530.029.296.870;3.746.260.009.765.620;4483740000;0.011362768207087462;16.679.423.037.626.900
19/10/2022;3.695.159.912.109.370;3.728.580.078.125;3.666.510.009.765.620;3.703.110.107.421.870;4223800000;-0.006694455239684375;15.607.616.436.767.500
20/10/2022;3.665.780.029.296.870;3736.0;365.643.994.140.625;3.689.050.048.828.120;4496620000;-0.007982686738766696;16.483.619.795.336.900
21/10/2022;3752.75;3.757.889.892.578.120;3.647.419.921.875;365.710.009.765.625;5078020000;0.023447759860447268;19056539555000.0
24/10/2022;3.797.340.087.890.620;3.810.739.990.234.370;374.164.990.234.375;3.762.010.009.765.620;4747930000;0.011811940205111494;18.029.504.923.498.500
25/10/2022;3.859.110.107.421.870;386.285.009.765.625;379.943.994.140.625;379.943.994.140.625;4843120000;0.01613577001587496;18690133343457.03
26/10/2022;383.060.009.765.625;388.614.990.234.375;3.824.070.068.359.370;3.825.969.970.703.120;4817310000;-0.007415140398989885;18453188156440.43
27/10/2022;3.807.300.048.828.120;3.859.949.951.171.870;38.037.900.390.625;383.468.994.140.625;4687320000;-0.006101185053184453;17.846.033.664.873.000
28/10/2022;390.106.005.859.375;3.905.419.921.875;3.808.260.009.765.620;3.808.260.009.765.620;4459410000;0.024328036770856338;17.396.426.235.893.500
31/10/2022;387.197.998.046.875;389.372.998.046.875;3.863.179.931.640.620;388.185.009.765.625;4820620000;-0.007482327030336412;18.665.344.133.447.200
1/11/2022;385.610.009.765.625;39.117.900.390.625;3.843.800.048.828.120;39.017.900.390.625;4481210000;-0.0041096637203590055;17.279.994.318.618.100
2/11/2022;375.968.994.140.625;389.443.994.140.625;3.758.679.931.640.620;385.289.990.234.375;4899000000;-0.025319843737482882;18418721022949.22
3/11/2022;3.719.889.892.578.120;3.750.590.087.890.620;369.814.990.234.375;3733.25;4625290000;-0.010642422531956597;17.205.569.521.242.600
4/11/2022;3.770.550.048.828.120;3.796.340.087.890.620;3.708.840.087.890.620;376.697.998.046.875;5400180000;0.013526823285563951;20.361.648.962.680.600
7/11/2022;3.806.800.048.828.120;3.813.949.951.171.870;3.764.699.951.171.870;37.807.099.609.375;4341620000;0.00956806167935914;16.527.679.227.993.100
8/11/2022;3.828.110.107.421.870;385.939.990.234.375;3.786.280.029.296.870;381.702.001.953.125;4607640000;0.005582282828760321;17638553255361.33
9/11/2022;3.748.570.068.359.370;3.818.199.951.171.870;3.744.219.970.703.120;381.093.994.140.625;4645010000;-0.020996784712303443;17412145453229.98
10/11/2022;39.563.701.171.875;3.958.330.078.125;3.859.889.892.578.120;3.859.889.892.578.120;5781260000;0.05395251566479769;22.872.804.303.691.400
11/11/2022;3.992.929.931.640.620;400.147.998.046.875;3.944.820.068.359.370;3.963.719.970.703.120;5593310000;0.009198312304769028;22.333.694.915.944.800
14/11/2022;3957.25;4.008.969.970.703.120;395.639.990.234.375;3.977.969.970.703.120;4561930000;-0.008975940544918012;18052697492500.0
15/11/2022;399.172.998.046.875;4.028.840.087.890.620;3.953.169.921.875;4.006.409.912.109.370;5015310000;0.008675376414669186;20.019.763.288.344.700
16/11/2022;39.587.900.390.625;3.983.090.087.890.620;3.954.340.087.890.620;3.976.820.068.359.370;4165320000;-0.008286283111873759;16.489.627.325.507.800
17/11/2022;394.656.005.859.375;3.954.330.078.125;39.065.400.390.625;3.919.260.009.765.620;4051780000;-0.0030941046442292835;15.990.593.114.208.900
18/11/2022;3.965.340.087.890.620;3.979.889.892.578.120;393.597.998.046.875;3.966.389.892.578.120;4037360000;0.00474729564815821;16.009.505.457.246.000
21/11/2022;394.993.994.140.625;3962.0;3.933.340.087.890.620;395.622.998.046.875;3850690000;-0.003891249800275618;15.209.994.232.973.600
22/11/2022;4.003.580.078.125;40.058.798.828.125;39.568.798.828.125;3.965.510.009.765.620;3887990000;0.01348860626982839;15.565.879.307.949.200
23/11/2022;4.027.260.009.765.620;4.033.780.029.296.870;3.998.659.912.109.370;4.000.300.048.828.120;3279720000;0.0058972660417383116;13.208.285.199.228.500
25/11/2022;40.261.201.171.875;403.402.001.953.125;4.020.760.009.765.620;4.023.340.087.890.620;1706460000;-0.0002830842622024787;6.870.412.935.175.780
28/11/2022;396.393.994.140.625;401.227.001.953.125;395.577.001.953.125;4.005.360.107.421.870;3615430000;-0.015564696794064813;14.331.347.382.358.300
29/11/2022;39.576.298.828.125;397.677.001.953.125;393.764.990.234.375;396.418.994.140.625;3546040000;-0.0015931337016243704;14.033.913.869.648.400
30/11/2022;4.080.110.107.421.870;4.080.110.107.421.870;3.938.580.078.125;3.957.179.931.640.620;6579360000;0.030478643521294944;26.844.513.236.367.100
1/12/2022;4.076.570.068.359.370;4.100.509.765.625;40.508.701.171.875;4.087.139.892.578.120;4527130000;-0.0008680098296065889;18.455.162.653.571.700
2/12/2022;4.071.699.951.171.870;408.047.998.046.875;40.266.298.828.125;4.040.169.921.875;4012620000;-0.001195374663761461;16338184658071.29
5/12/2022;3.998.840.087.890.620;4.052.449.951.171.870;3.984.489.990.234.370;405.202.001.953.125;4280820000;-0.01805624963097222;17.118.314.625.043.900
6/12/2022;3.941.260.009.765.620;4.001.510.009.765.620;3.918.389.892.578.120;39.966.298.828.125;4368380000;-0.014503869422986057;17216921401459.96
7/12/2022;3.933.919.921.875;3.957.570.068.359.370;3.922.679.931.640.620;3.933.280.029.296.870;4118050000;-0.001864107253381664;16.200.078.934.277.300
8/12/2022;3.963.510.009.765.620;397.418.994.140.625;3.935.830.078.125;39.477.900.390.625;4006900000;0.007493634413933237;15.881.388.258.129.800
9/12/2022;39.343.798.828.125;397.702.001.953.125;39.330.400.390.625;3.954.169.921.875;3888260000;-0.0073767194642132125;15.297.891.923.144.500
12/12/2022;399.056.005.859.375;39.907.099.609.375;3.935.300.048.828.120;39.392.900.390.625;3904130000;0.01417830729965003;15.579.665.241.557.600
13/12/2022;401.964.990.234.375;41.009.599.609.375;3.993.030.029.296.870;40.693.798.828.125;5079360000;0.007263223255457212;20417248927968.75
14/12/2022;3.995.320.068.359.370;4.053.760.009.765.620;396.564.990.234.375;40.155.400.390.625;4472340000;-0.006071116623835963;17.868.429.754.526.300
15/12/2022;3895.75;39.583.701.171.875;3.879.449.951.171.870;39.583.701.171.875;4493900000;-0.02523747790182607;17507110925000.0
16/12/2022;3.852.360.107.421.870;3.890.909.912.109.370;3.827.909.912.109.370;3.890.909.912.109.370;7493660000;-0.011200239946011676;28.868.276.842.583.000
19/12/2022;3.817.659.912.109.370;3.854.860.107.421.870;38.000.400.390.625;38.537.900.390.625;3969610000;-0.0090483289411038;15.154.620.963.708.400
20/12/2022;38.216.201.171.875;3.838.239.990.234.370;37.956.201.171.875;3.810.469.970.703.120;3985370000;0.001036800697890769;15.230.570.166.435.500
21/12/2022;387.843.994.140.625;3.889.820.068.359.370;3.839.489.990.234.370;3.839.489.990.234.370;3775200000;0.014758548669054294;14.641.886.466.796.800
22/12/2022;3.822.389.892.578.120;3.853.260.009.765.620;3.764.489.990.234.370;3.853.260.009.765.620;3956950000;-0.014557142498145655;15.125.005.685.437.000
23/12/2022;3.844.820.068.359.370;3.845.800.048.828.120;3.797.010.009.765.620;3.815.110.107.421.870;2819280000;0.005850952271915072;10.839.624.322.324.200
27/12/2022;3829.25;384.664.990.234.375;3.813.219.970.703.120;3.843.340.087.890.620;3030300000;-0.004057844034659477;11603776275000.0
28/12/2022;3.783.219.970.703.120;3.848.320.068.359.370;3.780.780.029.296.870;382.956.005.859.375;3083520000;-0.012093470442948605;11665634444062.5
29/12/2022;3.849.280.029.296.870;385.818.994.140.625;3.805.449.951.171.870;3.805.449.951.171.870;3003680000;0.01731063431499432;11.562.005.438.398.400
30/12/2022;3839.5;383.985.009.765.625;3.800.340.087.890.620;382.906.005.859.375;2979870000;-0.002543975646110833;11441210865000.0
3/01/2023;3.824.139.892.578.120;38.784.599.609.375;3.794.330.078.125;38.532.900.390.625;3959140000;-0.004008572481273608;15.140.305.214.301.700
4/01/2023;3.852.969.970.703.120;3.873.159.912.109.370;381.577.001.953.125;3.840.360.107.421.870;4414080000;0.007510694562138916;17007317688281.25
5/01/2023;380.810.009.765.625;3.839.739.990.234.370;3.802.419.921.875;3.839.739.990.234.370;3893450000;-0.011713869136457158;14.826.647.325.219.700
6/01/2023;3.895.080.078.125;390.618.994.140.625;380.956.005.859.375;38.233.701.171.875;3923560000;0.02258383558903089;15.282.580.391.328.100
9/01/2023;3.892.090.087.890.620;3.950.570.068.359.370;3.890.419.921.875;3.910.820.068.359.370;4311770000;-0.0007679273259905782;16781797278264.16
10/01/2023;3919.25;3.919.830.078.125;38.772.900.390.625;3.888.570.068.359.370;3851030000;0.006953997970593733;15093149327500.0
11/01/2023;3.969.610.107.421.870;3.970.070.068.359.370;39.285.400.390.625;393.235.009.765.625;4303360000;0.012767571192293676;17082661351875.0
12/01/2023;3.983.169.921.875;3.997.760.009.765.620;393.756.005.859.375;3.977.570.068.359.370;4440260000;0.0034100849120427303;17.686.310.077.304.600
13/01/2023;3.999.090.087.890.620;4.003.949.951.171.870;3.947.669.921.875;396.060.009.765.625;3939700000;0.003988892144656051;15.755.215.219.262.600
17/01/2023;3.990.969.970.703.120;4.015.389.892.578.120;3.984.570.068.359.370;3.999.280.029.296.870;4235560000;-0.002032555430996314;16.903.992.769.111.300
18/01/2023;3.928.860.107.421.870;4.014.159.912.109.370;3.926.590.087.890.620;4002.25;4298710000;-0.015684966977744675;16.889.030.232.375.400
19/01/2023;389.885.009.765.625;392.293.994.140.625;38.855.400.390.625;3.911.840.087.890.620;3991500000;-0.007667671901812428;15.562.260.164.794.900
20/01/2023;3.972.610.107.421.870;39.729.599.609.375;3.897.860.107.421.870;39.090.400.390.625;4013360000;0.01874167355235196;15.943.514.500.722.600
23/01/2023;401.981.005.859.375;403.931.005.859.375;3.971.639.892.578.120;3.978.139.892.578.120;3945210000;0.011811315951328555;15.858.994.841.264.600
24/01/2023;4.016.949.951.171.870;4.023.919.921.875;39.897.900.390.625;4.001.739.990.234.370;3320430000;-0.0007117563642918193;13.338.001.126.369.600
25/01/2023;4.016.219.970.703.120;4.019.550.048.828.120;394.906.005.859.375;39.827.099.609.375;3724020000;-0.00018174157346566321;14.956.483.495.297.800
26/01/2023;4.060.429.931.640.620;4.061.570.068.359.370;40.132.900.390.625;4.036.080.078.125;3809590000;0.010947708029114303;15.468.573.263.278.800
27/01/2023;407.056.005.859.375;40.942.099.609.375;4.048.699.951.171.870;4.053.719.970.703.120;3907760000;0.002491734021703855;15.906.771.774.570.300
30/01/2023;401.777.001.953.125;406.385.009.765.625;4.015.550.048.828.120;404.927.001.953.125;3802000000;-0.013053569315292663;15.275.561.614.257.800
31/01/2023;407.660.009.765.625;4.077.159.912.109.370;402.043.994.140.625;402.085.009.765.625;4679320000;0.014536304416419527;19.075.716.368.964.800
1/02/2023;41.192.099.609.375;41.489.501.953.125;4.037.199.951.171.870;4.070.070.068.359.370;4856930000;0.01039805629688473;20006714435576.17
2/02/2023;4.179.759.765.625;419.543.994.140.625;41.418.798.828.125;415.868.017.578.125;5624360000;0.014592384626854379;23.508.473.635.390.600
3/02/2023;413.647.998.046.875;418.235.986.328.125;412.335.986.328.125;413.668.994.140.625;4694510000;-0.010408592637285455;19418746633110.35
6/02/2023;4.111.080.078.125;41.246.298.828.125;40.933.798.828.125;411.956.982.421.875;4114240000;-0.006159393193939262;16913970100625.0
7/02/2023;4164.0;41.765.400.390.625;4.088.389.892.578.120;410.535.009.765.625;4355860000;0.012790364037397075;18137801040000.0
8/02/2023;411.785.986.328.125;415.685.009.765.625;4.111.669.921.875;415.347.021.484.375;4029820000;-0.011142573012411353;16.594.234.034.248.000
9/02/2023;4081.5;415.622.998.046.875;4.069.669.921.875;4144.25;4270200000;-0.008869009831037385;17428821300000.0
10/02/2023;40.904.599.609.375;4.094.360.107.421.870;40.607.900.390.625;4.068.919.921.875;3891520000;0.0021928557092171274;15918106747187.5
13/02/2023;41.372.900.390.625;413.889.990.234.375;4.092.669.921.875;40.966.201.171.875;3448620000;0.011383569951155146;14.267.941.174.511.700
14/02/2023;41.361.298.828.125;415.977.001.953.125;4.095.010.009.765.620;41.267.001.953.125;3929200000;-0.0002804538554937624;16.251.681.535.546.800
15/02/2023;414.760.009.765.625;414.810.986.328.125;410.397.998.046.875;4119.5;4075980000;0.002769337533076689;16.905.535.046.044.900
16/02/2023;4.090.409.912.109.370;41.365.400.390.625;4.089.489.990.234.370;4114.75;4143660000;-0.013884689204881605;16.949.267.936.411.100
17/02/2023;4.079.090.087.890.620;4.081.510.009.765.620;4.047.949.951.171.870;4.077.389.892.578.120;4045480000;-0.0027712421722827342;16.501.877.368.759.700
21/02/2023;3.997.340.087.890.620;405.235.009.765.625;399.518.994.140.625;405.235.009.765.625;4121590000;-0.020244783973471698;16.475.396.932.849.100
22/02/2023;3.991.050.048.828.120;40.173.701.171.875;397.689.990.234.375;4.001.830.078.125;4079320000;-0.0015747954856433837;16.280.770.285.185.500
23/02/2023;4.012.320.068.359.370;4.028.300.048.828.120;396.918.994.140.625;401.860.009.765.625;3952940000;0.005315278263237728;15.860.460.491.020.500
24/02/2023;39.700.400.390.625;3978.25;3.943.080.078.125;3.973.239.990.234.370;3877700000;-0.010593464619774184;15.394.624.259.472.600
27/02/2023;3.982.239.990.234.370;4.018.050.048.828.120;3.973.550.048.828.120;3.992.360.107.421.870;3836950000;0.0030682925395522777;15.279.655.730.529.700
28/02/2023;397.014.990.234.375;3997.5;396.897.998.046.875;397.718.994.140.625;5043400000;-0.0030406198309477117;20023054017480.47
1/03/2023;3.951.389.892.578.120;397.172.998.046.875;3.939.050.048.828.120;3.963.340.087.890.620;4249480000;-0.004736464203492832;16791352320712.89
2/03/2023;398.135.009.765.625;3.990.840.087.890.620;3.928.159.912.109.370;3.938.679.931.640.620;4244900000;0.0075535937311959735;16.900.433.029.541.000
3/03/2023;4.045.639.892.578.120;40.482.900.390.625;3.995.169.921.875;399.802.001.953.125;4084730000;0.01601874917648306;16.525.346.638.410.600
6/03/2023;4.048.419.921.875;4.078.489.990.234.370;4.044.610.107.421.870;405.514.990.234.375;4000870000;0.0006869307788483012;16.197.201.812.832.000
7/03/2023;39.863.701.171.875;4050.0;398.031.005.859.375;4.048.260.009.765.620;3922500000;-0.015445590479262547;15.636.536.784.667.900
8/03/2023;3.992.010.009.765.620;4.000.409.912.109.370;3.969.760.009.765.620;3.987.550.048.828.120;3535570000;0.0014137941356032722;14114030830227.05
9/03/2023;3.918.320.068.359.370;401.781.005.859.375;3.908.699.951.171.870;3.998.659.912.109.370;4445260000;-0.018631857945482354;17.417.951.467.075.100
10/03/2023;3.861.590.087.890.620;3.934.050.048.828.120;3.846.320.068.359.370;391.277.001.953.125;5518190000;-0.01458396943606664;21.308.987.807.097.100
13/03/2023;3.855.760.009.765.620;3.905.050.048.828.120;3.808.860.107.421.870;38.351.201.171.875;6558020000;-0.001510901840738768;25.286.151.259.243.100
14/03/2023;39.192.900.390.625;39.372.900.390.625;38.736.298.828.125;3.894.010.009.765.620;5665870000;0.016342388235363665;22.206.187.853.623.000
15/03/2023;3.891.929.931.640.620;3.894.260.009.765.620;3.838.239.990.234.370;3.876.739.990.234.370;6594010000;-0.007005363929353597;25.663.424.888.537.500
16/03/2023;3.960.280.029.296.870;39.644.599.609.375;3.864.110.107.421.870;3.878.929.931.640.620;5695790000;0.017409576249031722;22.556.923.388.068.800
17/03/2023;3.916.639.892.578.120;3.958.909.912.109.370;390.127.001.953.125;395.868.994.140.625;9354280000;-0.011080621273953702;36637346214345.7
20/03/2023;3.951.570.068.359.370;39.566.201.171.875;3.916.889.892.578.120;3.917.469.970.703.120;5347140000;0.008878869635940853;21129598375327.15
21/03/2023;40.028.701.171.875;4.009.080.078.125;397.118.994.140.625;3.975.889.892.578.120;4920240000;0.012898647518559103;19.695.081.665.390.600
22/03/2023;3.936.969.970.703.120;4.039.489.990.234.370;3.936.169.921.875;40.020.400.390.625;4533010000;-0.016600248639842885;17.846.324.246.896.900
23/03/2023;3.948.719.970.703.120;4.007.659.912.109.370;3.919.050.048.828.120;39.592.099.609.375;4991600000;0.0029800838691824228;19710430605761.72
24/03/2023;3.970.989.990.234.370;3.972.739.990.234.370;3.909.159.912.109.370;39.392.099.609.375;4583970000;0.005623963084303207;18.202.898.985.534.600
27/03/2023;3.977.530.029.296.870;4.003.830.078.125;3.970.489.990.234.370;3.982.929.931.640.620;4233540000;0.0016455995637670831;16.839.032.480.229.400
28/03/2023;397.127.001.953.125;3.979.199.951.171.870;3.951.530.029.296.870;39.741.298.828.125;4014600000;-0.0015750832883878866;15.943.060.620.410.100
29/03/2023;402.781.005.859.375;4.030.590.087.890.620;3.999.530.029.296.870;3.999.530.029.296.870;4145250000;0.014136870775046802;16.696.279.645.385.700
30/03/2023;4.050.830.078.125;405.785.009.765.625;403.210.009.765.625;4.046.739.990.234.370;3930860000;0.005698999199482652;15.923.245.920.898.400
31/03/2023;410.931.005.859.375;4110.75;4.056.179.931.640.620;4.056.179.931.640.620;4525120000;0.014333327782036555;18595121132343.75
3/04/2023;4.124.509.765.625;412.766.015.625;40.987.900.390.625;41.022.001.953.125;4234700000;0.003692022565802823;17.466.061.504.492.100
4/04/2023;410.060.009.765.625;41.331.298.828.125;40.868.701.171.875;412.802.978.515.625;4227800000;-0.005813839745162529;17.336.517.092.871.000
5/04/2023;40.903.798.828.125;409.968.994.140.625;407.256.005.859.375;4094.5;3968020000;-0.002495481657121423;16.230.709.182.597.600
6/04/2023;410.502.001.953.125;410.731.982.421.875;4.069.840.087.890.620;408.114.990.234.375;3486690000;0.0035727731328032467;14.312.932.251.899.400
10/04/2023;410.910.986.328.125;4109.5;4.072.550.048.828.120;4.085.199.951.171.870;3423650000;0.0009958070170100843;14.068.153.983.422.800
11/04/2023;410.893.994.140.625;4.124.259.765.625;410.260.986.328.125;41.102.900.390.625;3665830000;-4,14E+10;15.062.675.305.405.200
12/04/2023;4.091.949.951.171.870;41.343.701.171.875;408.693.994.140.625;412.172.021.484.375;3633120000;-0.0041434563234613855;14.866.545.206.601.500
13/04/2023;414.622.021.484.375;4.150.259.765.625;409.939.990.234.375;41.000.400.390.625;3596590000;0.013175510497831548;14.912.254.162.504.800
14/04/2023;413.764.013.671.875;416.318.994.140.625;41.132.001.953.125;414.010.986.328.125;3575690000;-0.0020715175845779886;14.794.918.460.463.800
17/04/2023;415.131.982.421.875;415.172.021.484.375;412.318.017.578.125;4.137.169.921.875;3611180000;0.0033007035826147536;14.991.163.122.822.200
18/04/2023;41.548.701.171.875;416.947.998.046.875;414.035.986.328.125;4.164.259.765.625;3536640000;0.0008548548034659753;14694279851250.0
19/04/2023;415.452.001.953.125;416.256.982.421.875;4.134.490.234.375;4.139.330.078.125;3572560000;-8,43E+10;14.842.272.040.976.500
20/04/2023;41.297.900.390.625;414.856.982.421.875;411.456.982.421.875;413.047.998.046.875;3772080000;-0.005970335188311131;15.577.898.410.546.800
21/04/2023;413.352.001.953.125;413.802.001.953.125;411.385.986.328.125;413.214.013.671.875;3611750000;0.0009027812573008861;14.929.240.930.541.900
24/04/2023;41.370.400.390.625;414.241.015.625;411.777.001.953.125;413.206.982.421.875;3290940000;0.0008512167782723126;13.614.750.546.152.300
25/04/2023;40.716.298.828.125;412.643.017.578.125;40.713.798.828.125;412.643.017.578.125;3978640000;-0.01593718381857645;16.199.549.516.953.100
26/04/2023;4.055.989.990.234.370;4.089.669.921.875;404.935.009.765.625;4.087.780.029.296.870;3837030000;-0.0038485835033448754;15.562.955.272.229.000
